bb_idx,MT_NetTepi,WT_NetTepi
12274,0.021,0.034
12275,,
12276,,
12277,,
12278,0.035,0.133
12279,,
12280,,
12281,,
12282,0.039,0.03
12283,,
12284,,
12285,,
12286,0.013,0.007
12287,,
12288,,
12289,,
12290,-0.007,-0.001
12291,,
12292,,
12293,,
12294,-0.001,0.008
12295,,
12296,,
12297,,
12298,-0.003,0.006
12299,,
12300,,
12301,,
12302,0.021,0.03
12303,,
12304,,
12305,,
12306,0.028,0.039
12307,,
12308,,
12309,,
12310,0.033,0.043
12311,,
12312,,
12313,,
12314,0.05,0.061
12315,,
12316,,
12317,,
12318,0.03,0.034
12319,,
12320,,
12321,,
12322,0.042,0.033
12323,,
12324,,
12325,,
12326,0.025,0.024
12327,,
12328,,
12329,,
12330,0.046,0.05
12331,,
12332,,
12333,,
12334,0.063,0.072
12335,,
12336,,
12337,,
12338,0.041,0.045
12339,,
12340,,
12341,,
12342,0.175,0.179
12343,,
12344,,
12345,,
12346,0.031,0.037
12347,,
12348,,
12349,,
12350,0.056,0.061
12351,,
12352,,
12353,,
12354,0.041,0.046
12355,,
12356,,
12357,,
12358,0.051,0.059
12359,,
12360,,
12361,,
12362,0.04,0.042
12363,,
12364,,
12365,,
12366,0.054,0.206
12367,,
12368,,
12369,,
12370,0.047,0.053
12371,,
12372,,
12373,,
12374,0.038,0.038
12375,,
12376,,
12377,,
12378,0.02,0.037
12379,,
12380,,
12381,,
12382,0.011,0.031
12383,,
12384,,
12385,,
12386,0.008,0.026
12387,,
12388,,
12389,,
12390,0.013,0.032
12391,,
12392,,
12393,,
12394,0.029,0.051
12395,,
12396,,
12397,,
12398,0.472,0.533
12399,,
12400,,
12401,,
12402,0.008,0.035
12403,,
12404,,
12405,,
12406,0.021,0.034
12407,,
12408,,
12409,,
12410,0.035,0.133
12411,,
12412,,
12413,,
12414,0.039,0.03
12415,,
12416,,
12417,,
12418,0.013,0.018
12419,,
12420,,
12421,,
12422,0.006,0.006
12423,,
12424,,
12425,,
12426,0.009,0.009
12427,,
12428,,
12429,,
12430,0.011,0.011
12431,,
12432,,
12433,,
12434,0.015,0.016
12435,,
12436,,
12437,,
12438,0.016,0.016
12439,,
12440,,
12441,,
12442,0.01,0.011
12443,,
12444,,
12445,,
12446,0.046,0.052
12447,,
12448,,
12449,,
12450,0.059,0.066
12451,,
12452,,
12453,,
12454,0.021,0.02
12455,,
12456,,
12457,,
12458,0.169,0.238
12459,,
12460,,
12461,,
12462,0.059,0.021
12463,,
12464,,
12465,,
12466,0.037,0.03
12467,,
12468,,
12469,,
12470,0.021,0.013
12471,,
12472,,
12473,,
12474,0.004,-0.003
12475,,
12476,,
12477,,
12478,0.018,0.01
12479,,
12480,,
12481,,
12482,0.029,0.021
12483,,
12484,,
12485,,
12486,0.017,0.01
12487,,
12488,,
12489,,
12490,0.043,0.032
12491,,
12492,,
12493,,
12494,0.041,0.034
12495,,
12496,,
12497,,
12498,0.039,0.066
12499,,
12500,,
12501,,
12502,0.028,0.028
12503,,
12504,,
12505,,
12506,0.022,0.024
12507,,
12508,,
12509,,
12510,0.057,0.05
12511,,
12512,,
12513,,
12514,0.017,0.018
12515,,
12516,,
12517,,
12518,0.025,0.024
12519,,
12520,,
12521,,
12522,0.068,0.059
12523,,
12524,,
12525,,
12526,0.053,0.051
12527,,
12528,,
12529,,
12530,0.127,0.11
12531,,
12532,,
12533,,
12534,0.05,0.053
12535,,
12536,,
12537,,
12538,0.177,0.153
12539,,
12540,,
12541,,
12542,0.032,0.034
12543,,
12544,,
12545,,
12546,0.074,0.086
12547,,
12548,,
12549,0.118,0.055
12550,,
12551,,
12552,0.006,-0.004
12553,,
12554,,
12555,0.009,-0.004
12556,,
12557,,
12558,0.037,0.03
12559,,
12560,,
12561,0.018,0.005
12562,,
12563,,
12564,0.012,-0.003
12565,,
12566,,
12567,0.002,-0.011
12568,,
12569,,
12570,0.015,-0.006
12571,,
12572,,
12573,0.017,0.021
12574,,
12575,,
12576,-0.018,-0.014
12577,,
12578,,
12579,-0.011,-0.008
12580,,
12581,,
12582,0.077,0.038
12583,,
12584,,
12585,0.153,0.158
12586,,
12587,,
12588,0.63,0.57
12589,,
12590,,
12591,0.073,0.052
12592,,
12593,,
12594,0.254,0.212
12595,,
12596,,
12597,0.096,0.071
12598,,
12599,,
12600,0.072,0.051
12601,,
12602,,
12603,0.057,0.037
12604,,
12605,,
12606,0.415,0.35
12607,,
12608,,
12609,0.093,0.065
12610,,
12611,,
12612,0.058,0.057
12613,,
12614,,
12615,0.059,0.044
12616,,
12617,,
12618,0.091,0.093
12619,,
12620,,
12621,0.14,0.129
12622,,
12623,,
12624,0.031,0.022
12625,,
12626,,
12627,0.165,0.164
12628,,
12629,,
12630,0.152,0.131
12631,,
12632,,
12633,0.03,0.022
12634,,
12635,,
12636,0.123,0.111
12637,,
12638,,
12639,0.037,0.032
12640,,
12641,,
12642,0.031,0.03
12643,,
12644,,
12645,0.033,0.033
12646,,
12647,,
12648,0.031,0.041
12649,,
12650,,
12651,0.021,0.022
12652,,
12653,,
12654,0.018,0.018
12655,,
12656,,
12657,0.01,0.008
12658,,
12659,,
12660,0.003,0.002
12661,,
12662,,
12663,0.013,0.012
12664,,
12665,,
12666,0.021,0.018
12667,,
12668,,
12669,0.07,0.072
12670,,
12671,,
12672,0.02,0.025
12673,,
12674,,
12675,0.022,0.026
12676,,
12677,,
12678,0.035,0.042
12679,,
12680,,
12681,-0.033,-0.03
12682,,
12683,,
12684,-0.02,-0.024
12685,,
12686,,
12687,0.048,0.034
12688,,
12689,,
12690,0.013,0.01
12691,,
12692,,
12693,0.066,0.071
12694,,
12695,,
12696,-0.008,-0.013
12697,,
12698,,
12699,0.002,-0.001
12700,,
12701,,
12702,0.365,0.277
12703,,
12704,,
12705,0.037,0.04
12706,,
12707,,
12708,0.039,0.037
12709,,
12710,,
12711,0.011,0.012
12712,,
12713,,
12714,0.025,0.022
12715,,
12716,,
12717,0.047,0.034
12718,,
12719,,
12720,0.063,0.056
12721,,
12722,,
12723,0.027,0.022
12724,,
12725,,
12726,0.036,0.029
12727,,
12728,,
12729,0.026,0.021
12730,,
12731,,
12732,0.034,0.029
12733,,
12734,,
12735,0.036,0.028
12736,,
12737,,
12738,0.029,0.028
12739,,
12740,,
12741,0.033,0.032
12742,,
12743,,
12744,0.02,0.019
12745,,
12746,,
12747,0.166,0.005
12748,,
12749,,
12750,,
12751,,
12752,,
12753,0.051,0.035
12754,,
12755,,
12756,,
12757,,
12758,,
12759,0.049,0.049
12760,,
12761,,
12762,,
12763,,
12764,,
12765,0.044,0.045
12766,,
12767,,
12768,,
12769,,
12770,,
12771,0.074,0.062
12772,,
12773,,
12774,,
12775,,
12776,,
12777,0.034,0.036
12778,,
12779,,
12780,,
12781,,
12782,,
12783,0.067,0.059
12784,,
12785,,
12786,,
12787,,
12788,,
12789,0.043,0.044
12790,,
12791,,
12792,,
12793,,
12794,,
12795,0.079,0.152
12796,,
12797,,
12798,,
12799,,
12800,,
12801,0.05,0.052
12802,,
12803,,
12804,,
12805,,
12806,,
12807,0.055,0.038
12808,,
12809,,
12810,,
12811,,
12812,,
12813,0.003,-0.005
12814,,
12815,,
12816,,
12817,,
12818,,
12819,0.016,0.011
12820,,
12821,,
12822,,
12823,,
12824,,
12825,0.026,0.02
12826,,
12827,,
12828,,
12829,,
12830,,
12831,0.026,0.023
12832,,
12833,,
12834,,
12835,,
12836,,
12837,0.034,0.028
12838,,
12839,,
12840,,
12841,,
12842,,
12843,0.016,0.011
12844,,
12845,,
12846,,
12847,,
12848,,
12849,0.019,0.013
12850,,
12851,,
12852,,
12853,,
12854,,
12855,0.032,0.023
12856,,
12857,,
12858,,
12859,,
12860,,
12861,0.057,0.055
12862,,
12863,,
12864,,
12865,,
12866,,
12867,0.047,0.066
12868,,
12869,,
12870,,
12871,,
12872,,
12873,0.066,0.061
12874,,
12875,,
12876,,
12877,,
12878,,
12879,0.145,0.181
12880,,
12881,,
12882,,
12883,,
12884,,
12885,0.037,0.022
12886,,
12887,,
12888,,
12889,,
12890,,
12891,0.063,0.048
12892,,
12893,,
12894,,
12895,,
12896,,
12897,0.035,0.018
12898,,
12899,,
12900,,
12901,,
12902,,
12903,0.036,0.017
12904,,
12905,,
12906,,
12907,,
12908,,
12909,0.052,0.034
12910,,
12911,,
12912,,
12913,,
12914,,
12915,0.064,0.043
12916,,
12917,,
12918,,
12919,,
12920,,
12921,0.059,0.034
12922,,
12923,,
12924,,
12925,,
12926,,
12927,0.038,0.03
12928,,
12929,,
12930,,
12931,,
12932,,
12933,0.032,0.034
12934,,
12935,,
12936,,
12937,,
12938,,
12939,0.057,0.076
12940,,
12941,,
12942,,
12943,,
12944,,
12945,0.036,0.117
12946,,
12947,,
12948,,
12949,,
12950,,
12951,0.031,0.032
12952,,
12953,,
12954,,
12955,,
12956,,
12957,0.089,0.1
12958,,
12959,,
12960,,
12961,,
12962,,
12963,0.03,0.03
12964,,
12965,,
12966,,
12967,,
12968,,
12969,0.02,0.02
12970,,
12971,,
12972,,
12973,,
12974,,
12975,0.027,0.027
12976,,
12977,,
12978,,
12979,,
12980,,
12981,0.025,0.025
12982,,
12983,,
12984,,
12985,,
12986,,
12987,0.036,0.038
12988,,
12989,,
12990,,
12991,,
12992,,
12993,0.033,0.033
12994,,
12995,,
12996,,
12997,,
12998,,
12999,0.048,0.043
13000,,
13001,,
13002,,
13003,,
13004,,
13005,0.019,0.022
13006,,
13007,,
13008,,
13009,,
13010,,
13011,0.049,0.05
13012,,
13013,,
13014,,
13015,,
13016,,
13017,0.053,0.054
13018,,
13019,,
13020,,
13021,,
13022,,
13023,0.047,0.047
13024,,
13025,,
13026,,
13027,,
13028,,
13029,0.037,0.037
13030,,
13031,,
13032,,
13033,,
13034,,
13035,0.039,0.041
13036,,
13037,,
13038,,
13039,,
13040,,
13041,0.052,0.052
13042,,
13043,,
13044,,
13045,,
13046,,
13047,0.035,0.038
13048,,
13049,,
13050,,
13051,,
13052,,
13053,0.054,0.052
13054,,
13055,,
13056,,
13057,,
13058,,
13059,0.047,0.032
13060,,
13061,,
13062,,
13063,,
13064,,
13065,0.057,0.056
13066,,
13067,,
13068,,
13069,,
13070,,
13071,0.054,0.055
13072,,
13073,,
13074,,
13075,,
13076,,
13077,0.057,0.054
13078,,
13079,,
13080,,
13081,,
13082,,
13083,0.055,0.057
13084,,
13085,,
13086,,
13087,,
13088,,
13089,0.047,0.045
13090,,
13091,,
13092,,
13093,,
13094,,
13095,0.072,0.072
13096,,
13097,,
13098,,
13099,,
13100,,
13101,0.077,0.081
13102,,
13103,,
13104,,
13105,,
13106,,
13107,0.055,0.052
13108,,
13109,,
13110,,
13111,,
13112,,
13113,0.05,0.047
13114,,
13115,,
13116,,
13117,,
13118,,
13119,0.048,0.045
13120,,
13121,,
13122,,
13123,,
13124,,
13125,0.034,0.033
13126,,
13127,,
13128,,
13129,,
13130,,
13131,0.036,0.037
13132,,
13133,,
13134,,
13135,,
13136,,
13137,0.032,0.032
13138,,
13139,,
13140,,
13141,,
13142,,
13143,0.028,0.024
13144,,
13145,,
13146,,
13147,,
13148,,
13149,0.034,0.033
13150,,
13151,,
13152,,
13153,,
13154,,
13155,0.048,0.047
13156,,
13157,,
13158,,
13159,,
13160,,
13161,0.058,0.058
13162,,
13163,,
13164,,
13165,,
13166,,
13167,0.068,0.071
13168,,
13169,,
13170,,
13171,,
13172,,
13173,0.032,0.031
13174,,
13175,,
13176,,
13177,,
13178,,
13179,0.016,0.015
13180,,
13181,,
13182,,
13183,,
13184,,
13185,0.002,0.002
13186,,
13187,,
13188,,
13189,,
13190,,
13191,0.0,0.001
13192,,
13193,,
13194,,
13195,,
13196,,
13197,0.004,0.007
13198,,
13199,,
13200,,
13201,,
13202,,
13203,0.006,-0.0
13204,,
13205,,
13206,,
13207,,
13208,,
13209,0.05,0.034
13210,,
13211,,
13212,,
13213,,
13214,,
13215,0.017,0.034
13216,,
13217,,
13218,,
13219,,
13220,,
13221,-0.009,0.008
13222,,
13223,,
13224,,
13225,,
13226,,
13227,-0.01,0.008
13228,,
13229,,
13230,,
13231,,
13232,,
13233,-0.012,0.007
13234,,
13235,,
13236,,
13237,,
13238,,
13239,-0.025,-0.004
13240,,
13241,,
13242,,
13243,,
13244,,
13245,-0.016,0.004
13246,,
13247,,
13248,,
13249,,
13250,,
13251,-0.01,0.016
13252,,
13253,,
13254,,
13255,,
13256,,
13257,0.004,0.015
13258,,
13259,,
13260,,
13261,,
13262,,
13263,0.027,0.029
13264,,
13265,,
13266,,
13267,,
13268,,
13269,0.022,0.022
13270,,
13271,,
13272,,
13273,,
13274,,
13275,0.045,0.052
13276,,
13277,,
13278,,
13279,,
13280,,
13281,0.065,0.046
13282,,
13283,,
13284,,
13285,,
13286,,
13287,0.05,0.03
13288,,
13289,,
13290,,
13291,,
13292,,
13293,0.062,0.042
13294,,
13295,,
13296,,
13297,,
13298,,
13299,0.04,0.02
13300,,
13301,,
13302,,
13303,,
13304,,
13305,0.03,0.01
13306,,
13307,,
13308,,
13309,,
13310,,
13311,0.089,0.064
13312,,
13313,,
13314,,
13315,,
13316,,
13317,0.055,0.028
13318,,
13319,,
13320,,
13321,,
13322,,
13323,0.054,0.035
13324,,
13325,,
13326,,
13327,,
13328,,
13329,0.037,0.037
13330,,
13331,,
13332,,
13333,,
13334,,
13335,0.041,0.041
13336,,
13337,,
13338,,
13339,,
13340,,
13341,0.121,0.062
13342,,
13343,,
13344,,
13345,,
13346,,
13347,0.057,0.054
13348,,
13349,,
13350,,
13351,,
13352,,
13353,0.04,0.038
13354,,
13355,,
13356,,
13357,,
13358,,
13359,0.029,0.027
13360,,
13361,,
13362,,
13363,,
13364,,
13365,0.018,0.015
13366,,
13367,,
13368,,
13369,,
13370,,
13371,0.015,0.015
13372,,
13373,,
13374,,
13375,,
13376,,
13377,-0.005,-0.005
13378,,
13379,,
13380,,
13381,,
13382,,
13383,0.005,0.007
13384,,
13385,,
13386,,
13387,,
13388,,
13389,0.026,0.024
13390,,
13391,,
13392,,
13393,,
13394,,
13395,0.036,0.019
13396,,
13397,,
13398,,
13399,,
13400,,
13401,0.008,-0.001
13402,,
13403,,
13404,,
13405,,
13406,,
13407,0.071,0.047
13408,,
13409,,
13410,,
13411,,
13412,,
13413,0.038,0.036
13414,,
13415,,
13416,,
13417,,
13418,,
13419,0.053,0.055
13420,,
13421,,
13422,,
13423,,
13424,,
13425,0.026,0.026
13426,,
13427,,
13428,,
13429,,
13430,,
13431,0.027,0.028
13432,,
13433,,
13434,,
13435,,
13436,,
13437,0.032,0.03
13438,,
13439,,
13440,,
13441,,
13442,,
13443,0.077,0.078
13444,,
13445,,
13446,,
13447,,
13448,,
13449,0.038,0.036
13450,,
13451,,
13452,,
13453,,
13454,,
13455,0.046,0.046
13456,,
13457,,
13458,,
13459,,
13460,,
13461,0.028,0.028
13462,,
13463,,
13464,,
13465,,
13466,,
13467,0.047,0.047
13468,,
13469,,
13470,,
13471,,
13472,,
13473,0.066,0.11
13474,,
13475,,
13476,,
13477,,
13478,,
13479,0.033,0.044
13480,,
13481,,
13482,,
13483,,
13484,,
13485,0.024,0.034
13486,,
13487,,
13488,,
13489,,
13490,,
13491,0.029,0.037
13492,,
13493,,
13494,,
13495,,
13496,,
13497,0.033,0.045
13498,,
13499,,
13500,,
13501,,
13502,,
13503,0.084,0.084
13504,,
13505,,
13506,,
13507,,
13508,,
13509,0.009,0.016
13510,,
13511,,
13512,,
13513,,
13514,,
13515,-0.009,-0.001
13516,,
13517,,
13518,,
13519,,
13520,,
13521,-0.005,-0.003
13522,,
13523,,
13524,,
13525,,
13526,,
13527,0.008,0.012
13528,,
13529,,
13530,,
13531,,
13532,,
13533,0.002,0.002
13534,,
13535,,
13536,,
13537,,
13538,,
13539,0.039,0.026
13540,,
13541,,
13542,,
13543,,
13544,,
13545,0.047,0.043
13546,,
13547,,
13548,,
13549,,
13550,,
13551,0.021,0.012
13552,,
13553,,
13554,,
13555,,
13556,,
13557,0.125,0.114
13558,,
13559,,
13560,,
13561,,
13562,,
13563,0.022,0.012
13564,,
13565,,
13566,,
13567,,
13568,,
13569,0.046,0.036
13570,,
13571,,
13572,,
13573,,
13574,,
13575,0.044,0.034
13576,,
13577,,
13578,,
13579,,
13580,,
13581,0.063,0.05
13582,,
13583,,
13584,,
13585,,
13586,,
13587,0.052,0.051
13588,,
13589,,
13590,,
13591,,
13592,,
13593,0.036,0.038
13594,,
13595,,
13596,,
13597,,
13598,,
13599,0.035,0.034
13600,,
13601,,
13602,,
13603,,
13604,,
13605,0.041,0.033
13606,,
13607,,
13608,,
13609,,
13610,,
13611,0.051,0.053
13612,,
13613,,
13614,,
13615,,
13616,,
13617,0.03,0.03
13618,,
13619,,
13620,,
13621,,
13622,,
13623,0.041,0.042
13624,,
13625,,
13626,,
13627,,
13628,,
13629,0.03,0.03
13630,,
13631,,
13632,,
13633,,
13634,,
13635,0.042,0.042
13636,,
13637,,
13638,,
13639,,
13640,,
13641,0.025,0.024
13642,,
13643,,
13644,,
13645,,
13646,,
13647,0.024,0.025
13648,,
13649,,
13650,,
13651,,
13652,,
13653,0.039,0.047
13654,,
13655,,
13656,,
13657,,
13658,,
13659,0.038,0.037
13660,,
13661,,
13662,,
13663,,
13664,,
13665,0.026,0.023
13666,,
13667,,
13668,,
13669,,
13670,,
13671,0.038,0.04
13672,,
13673,,
13674,0.036,0.036
13675,,
13676,,
13677,0.032,0.033
13678,,
13679,,
13680,0.043,0.044
13681,,
13682,,
13683,0.048,0.05
13684,,
13685,,
13686,0.027,0.028
13687,,
13688,,
13689,0.032,0.034
13690,,
13691,,
13692,0.038,0.039
13693,,
13694,,
13695,0.246,0.083
13696,,
13697,,
13698,0.043,0.041
13699,,
13700,,
13701,0.047,0.048
13702,,
13703,,
13704,0.054,0.07
13705,,
13706,,
13707,0.058,0.06
13708,,
13709,,
13710,0.042,0.042
13711,,
13712,,
13713,0.044,0.045
13714,,
13715,,
13716,0.063,0.066
13717,,
13718,,
13719,0.065,0.067
13720,,
13721,,
13722,0.089,0.089
13723,,
13724,,
13725,0.087,0.088
13726,,
13727,,
13728,0.056,0.056
13729,,
13730,,
13731,0.05,0.048
13732,,
13733,,
13734,0.077,0.101
13735,,
13736,,
13737,0.045,0.047
13738,,
13739,,
13740,0.01,0.021
13741,,
13742,,
13743,0.03,0.042
13744,,
13745,,
13746,0.018,0.029
13747,,
13748,,
13749,0.016,0.029
13750,,
13751,,
13752,0.076,0.086
13753,,
13754,,
13755,0.515,0.515
13756,,
13757,,
13758,0.013,0.031
13759,,
13760,,
13761,0.015,0.019
13762,,
13763,,
13764,0.039,0.061
13765,,
13766,,
13767,0.037,0.034
13768,,
13769,,
13770,0.019,0.03
13771,,
13772,,
13773,0.031,0.033
13774,,
13775,,
13776,0.022,0.022
13777,,
13778,,
13779,0.024,0.023
13780,,
13781,,
13782,0.034,0.034
13783,,
13784,,
13785,0.213,0.195
13786,,
13787,,
13788,0.048,0.048
13789,,
13790,,
13791,0.081,0.08
13792,,
13793,,
13794,0.071,0.084
13795,,
13796,,
13797,0.089,0.056
13798,,
13799,,
13800,0.055,0.053
13801,,
13802,,
13803,0.038,0.04
13804,,
13805,,
13806,0.036,0.036
13807,,
13808,,
13809,0.032,0.033
13810,,
13811,,
13812,0.043,0.044
13813,,
13814,,
13815,0.048,0.05
13816,,
13817,,
13818,0.027,0.028
13819,,
13820,,
13821,0.032,0.034
13822,,
13823,,
13824,0.038,0.039
13825,,
13826,,
13827,0.246,0.083
13828,,
13829,,
13830,0.043,0.041
13831,,
13832,,
13833,0.047,0.048
13834,,
13835,,
13836,0.029,0.046
13837,,
13838,,
13839,0.078,0.091
13840,,
13841,,
13842,0.057,0.068
13843,,
13844,,
13845,0.041,0.044
13846,,
13847,,
13848,0.08,0.107
13849,,
13850,,
13851,0.051,0.053
13852,,
13853,,
13854,0.187,0.217
13855,,
13856,,
13857,0.041,0.041
13858,,
13859,,
13860,0.012,0.013
13861,,
13862,,
13863,0.032,0.069
13864,,
13865,,
13866,0.023,0.029
13867,,
13868,,
13869,0.041,0.04
13870,,
13871,,
13872,0.051,0.051
13873,,
13874,,
13875,0.044,0.043
13876,,
13877,,
13878,0.062,0.06
13879,,
13880,,
13881,0.063,0.061
13882,,
13883,,
13884,0.05,0.05
13885,,
13886,,
13887,0.032,0.03
13888,,
13889,,
13890,0.085,0.094
13891,,
13892,,
13893,0.013,0.035
13894,,
13895,,
13896,0.017,0.018
13897,,
13898,,
13899,0.02,0.02
13900,,
13901,,
13902,0.054,0.066
13903,,
13904,,
13905,0.044,0.046
13906,,
13907,,
13908,0.03,0.033
13909,,
13910,,
13911,0.02,0.02
13912,,
13913,,
13914,0.065,0.078
13915,,
13916,,
13917,0.071,0.075
13918,,
13919,,
13920,0.03,0.031
13921,,
13922,,
13923,0.042,0.042
13924,,
13925,,
13926,0.061,0.073
13927,,
13928,,
13929,0.067,0.085
13930,,
13931,,
13932,0.061,0.067
13933,,
13934,,
13935,0.014,0.017
13936,,
13937,,
13938,0.026,0.028
13939,,
13940,,
13941,0.041,0.041
13942,,
13943,,
13944,0.05,0.051
13945,,
13946,,
13947,0.044,0.045
13948,,
13949,,
13950,0.107,0.097
13951,,
13952,,
13953,0.035,0.037
13954,,
13955,,
13956,0.041,0.043
13957,,
13958,,
13959,0.036,0.037
13960,,
13961,,
13962,0.036,0.035
13963,,
13964,,
13965,0.035,0.038
13966,,
13967,,
13968,0.045,0.047
13969,,
13970,,
13971,0.01,0.021
13972,,
13973,,
13974,0.03,0.042
13975,,
13976,,
13977,0.018,0.029
13978,,
13979,,
13980,0.016,0.029
13981,,
13982,,
13983,0.076,0.086
13984,,
13985,,
13986,0.515,0.515
13987,,
13988,,
13989,0.013,0.031
13990,,
13991,,
13992,0.015,0.019
13993,,
13994,,
13995,0.039,0.061
13996,,
13997,,
13998,0.037,0.034
13999,,
14000,,
14001,0.031,0.033
14002,,
14003,,
14004,0.029,0.034
14005,,
14006,,
14007,0.031,0.037
14008,,
14009,,
14010,0.036,0.04
14011,,
14012,,
14013,0.043,0.051
14014,,
14015,,
14016,0.044,0.049
14017,,
14018,,
14019,0.074,0.082
14020,,
14021,,
14022,0.047,0.054
14023,,
14024,,
14025,0.08,0.088
14026,,
14027,,
14028,0.089,0.044
14029,,
14030,,
14031,0.016,0.015
14032,,
14033,,
14034,0.123,0.204
14035,,
14036,,
14037,0.039,0.046
14038,,
14039,,
14040,0.082,0.085
14041,,
14042,,
14043,0.048,0.055
14044,,
14045,,
14046,0.076,0.085
14047,,
14048,,
14049,0.056,0.065
14050,,
14051,,
14052,0.043,0.055
14053,,
14054,,
14055,0.036,0.049
14056,,
14057,,
14058,0.033,0.038
14059,,
14060,,
14061,0.007,0.005
14062,,
14063,,
14064,-0.006,-0.004
14065,,
14066,,
14067,0.031,0.033
14068,,
14069,,
14070,0.029,0.034
14071,,
14072,,
14073,0.031,0.037
14074,,
14075,,
14076,0.036,0.04
14077,,
14078,,
14079,0.043,0.051
14080,,
14081,,
14082,0.044,0.049
14083,,
14084,,
14085,0.074,0.082
14086,,
14087,,
14088,0.047,0.054
14089,,
14090,,
14091,0.08,0.088
14092,,
14093,,
14094,0.089,0.044
14095,,
14096,,
14097,0.016,0.015
14098,,
14099,,
14100,0.044,0.047
14101,,
14102,,
14103,0.077,0.072
14104,,
14105,,
14106,0.026,0.017
14107,,
14108,,
14109,0.055,0.045
14110,,
14111,,
14112,0.049,0.04
14113,,
14114,,
14115,0.048,0.037
14116,,
14117,,
14118,0.046,0.035
14119,,
14120,,
14121,0.043,0.03
14122,,
14123,,
14124,0.047,0.042
14125,,
14126,,
14127,0.059,0.078
14128,,
14129,,
14130,0.047,0.047
14131,,
14132,,
14133,0.023,0.007
14134,,
14135,,
14136,0.024,0.015
14137,,
14138,,
14139,0.007,0.003
14140,,
14141,,
14142,0.013,0.011
14143,,
14144,,
14145,0.006,0.002
14146,,
14147,,
14148,0.028,0.026
14149,,
14150,,
14151,0.028,0.024
14152,,
14153,,
14154,0.063,0.067
14155,,
14156,,
14157,0.027,0.027
14158,,
14159,,
14160,0.025,0.02
14161,,
14162,,
14163,0.033,0.027
14164,,
14165,,
14166,0.443,0.008
14167,,
14168,,
14169,0.038,0.026
14170,,
14171,,
14172,0.078,0.062
14173,,
14174,,
14175,0.012,0.01
14176,,
14177,,
14178,0.024,0.023
14179,,
14180,,
14181,0.019,0.02
14182,,
14183,,
14184,0.017,0.018
14185,,
14186,,
14187,0.032,0.037
14188,,
14189,,
14190,0.007,0.036
14191,,
14192,,
14193,0.013,0.014
14194,,
14195,,
14196,0.025,0.017
14197,,
14198,,
14199,0.035,0.036
14200,,
14201,0.026,0.056
14202,,
14203,,
14204,0.019,0.031
14205,,
14206,0.038,0.044
14207,,
14208,,
14209,0.035,0.056
14210,,
14211,0.027,0.037
14212,,
14213,,
14214,0.021,0.03
14215,,
14216,0.023,0.032
14217,,
14218,,
14219,0.059,0.07
14220,,
14221,0.051,0.06
14222,,
14223,,
14224,0.014,0.027
14225,,
14226,0.009,0.019
14227,,
14228,,
14229,0.013,0.022
14230,,
14231,0.012,0.023
14232,,
14233,,
14234,0.048,0.052
14235,,
14236,0.025,0.037
14237,,
14238,,
14239,0.057,0.062
14240,,
14241,0.097,0.094
14242,,
14243,,
14244,0.042,0.049
14245,,
14246,0.033,0.032
14247,,
14248,,
14249,0.211,0.18
14250,,
14251,0.022,0.021
14252,,
14253,,
14254,0.049,0.059
14255,,
14256,0.023,0.024
14257,,
14258,,
14259,0.015,0.019
14260,,
14261,0.016,0.019
14262,,
14263,,
14264,0.04,0.043
14265,,
14266,0.049,0.054
14267,,
14268,,
14269,0.069,0.076
14270,,
14271,0.05,0.055
14272,,
14273,,
14274,0.059,0.064
14275,,
14276,0.031,0.036
14277,,
14278,,
14279,0.032,0.037
14280,,
14281,0.068,0.074
14282,,
14283,,
14284,0.029,0.034
14285,,
14286,0.032,0.037
14287,,
14288,,
14289,0.411,0.419
14290,,
14291,0.03,0.037
14292,,
14293,,
14294,0.019,0.019
14295,,
14296,0.089,0.072
14297,,
14298,,
14299,0.021,0.023
14300,,
14301,0.035,0.189
14302,,
14303,,
14304,0.011,0.013
14305,,
14306,0.042,0.062
14307,,
14308,,
14309,0.027,0.027
14310,,
14311,0.548,0.347
14312,,
14313,,
14314,0.023,0.023
14315,,
14316,0.041,0.048
14317,,
14318,,
14319,0.07,0.065
14320,,
14321,0.015,0.02
14322,,
14323,,
14324,0.012,0.014
14325,,
14326,0.014,0.018
14327,,
14328,,
14329,0.006,0.009
14330,,
14331,0.008,0.011
14332,,
14333,,
14334,0.021,0.022
14335,,
14336,0.024,0.028
14337,,
14338,,
14339,0.204,0.225
14340,,
14341,0.028,0.031
14342,,
14343,,
14344,0.153,0.163
14345,,
14346,0.042,0.046
14347,,
14348,,
14349,0.054,0.052
14350,,
14351,0.041,0.045
14352,,
14353,,
14354,0.118,0.116
14355,,
14356,0.038,0.037
14357,,
14358,,
14359,0.071,0.078
14360,,
14361,0.024,0.023
14362,,
14363,,
14364,0.103,0.02
14365,,
14366,0.024,0.021
14367,,
14368,,
14369,0.042,0.052
14370,,
14371,0.032,0.041
14372,,
14373,,
14374,0.022,0.034
14375,,
14376,0.018,0.031
14377,,
14378,,
14379,0.019,0.032
14380,,
14381,0.022,0.035
14382,,
14383,,
14384,0.001,0.012
14385,,
14386,0.163,0.224
14387,,
14388,,
14389,0.053,0.072
14390,,
14391,0.003,0.021
14392,,
14393,,
14394,0.049,0.062
14395,,
14396,-0.005,0.011
14397,,
14398,,
14399,0.006,0.026
14400,,
14401,-0.002,0.017
14402,,
14403,,
