bb_idx,MT_deepHLApan_bind,MT_deepHLApan_immuno,WT_deepHLApan_bind,WT_deepHLApan_immuno
10462,0.3137,0.8602,0.3766,0.9018
10463,0.2078,0.2222,0.2584,0.1657
10464,0.9575,0.8829,0.9477,0.9255
10465,0.4817,0.226,0.5767,0.1936
10466,0.3859,0.976,0.5364,0.9533
10467,0.2264,0.25,0.3682,0.1978
10468,0.9945,0.9066,0.9967,0.9006
10469,0.2435,0.2552,0.3376,0.3265
10470,0.1255,0.9319,0.1778,0.947
10471,0.3225,0.2709,0.3809,0.25
10472,0.9942,0.9281,0.997,0.9374
10473,0.3791,0.3014,0.4613,0.3179
10474,0.426,0.9596,0.5429,0.9488
10475,0.5861,0.4754,0.7202,0.3375
10476,0.9884,0.9645,0.9925,0.9545
10477,0.7108,0.2433,0.5556,0.2956
10478,0.7571,0.944,0.6827,0.9496
10479,0.385,0.3375,0.4015,0.2691
10480,0.9876,0.9462,0.9722,0.9459
10481,0.6444,0.2911,0.3945,0.2709
10482,0.5136,0.932,0.6305,0.9094
10483,0.6845,0.3329,0.584,0.1827
10484,0.9994,0.9407,0.9909,0.9399
10485,0.5735,0.362,0.39,0.3517
10486,0.4409,0.9275,0.2962,0.875
10487,0.4768,0.2552,0.3256,0.1106
10488,0.9999,0.9595,0.9997,0.9546
10489,0.8716,0.331,0.3219,0.3479
10490,0.9571,0.7128,0.8547,0.5101
10491,0.5774,0.6509,0.7612,0.6203
10492,0.2991,0.2349,0.1456,0.2773
10493,0.9377,0.6818,0.8701,0.5786
10494,0.7147,0.602,0.8485,0.6252
10495,0.1917,0.1972,0.2679,0.2983
10496,0.9697,0.5476,0.99,0.4996
10497,0.9416,0.5902,0.9704,0.6245
10498,0.6907,0.168,0.6251,0.2762
10499,0.9817,0.5536,0.9872,0.5244
10500,0.9615,0.5361,0.9648,0.6027
10501,0.2867,0.2104,0.2802,0.3321
10502,0.9658,0.5968,0.9861,0.5696
10503,0.9093,0.5622,0.9754,0.5892
10504,0.1711,0.1666,0.1075,0.3176
10505,0.8709,0.4652,0.8741,0.4871
10506,0.8426,0.4968,0.8835,0.5594
10507,0.7806,0.2153,0.5318,0.2383
10508,0.9843,0.6472,0.9887,0.5443
10509,0.9759,0.5847,0.9851,0.5519
10510,0.9447,0.6159,0.6506,0.6538
10511,0.899,0.9139,0.8288,0.9096
10512,0.8099,0.7961,0.7524,0.7771
10513,0.4998,0.6553,0.3083,0.6535
10514,0.9398,0.9079,0.9422,0.8936
10515,0.8912,0.788,0.9517,0.7544
10516,0.5343,0.5289,0.2564,0.5352
10517,0.955,0.9074,0.9793,0.8855
10518,0.9407,0.7811,0.9527,0.7325
10519,0.3813,0.7522,0.6623,0.289
10520,0.8828,0.9296,0.983,0.531
10521,0.3076,0.8573,0.9455,0.7886
10522,0.4685,0.2791,0.5563,0.1377
10523,0.8376,0.6097,0.9341,0.4383
10524,0.7305,0.5208,0.8881,0.4545
10525,0.1515,0.4942,0.2369,0.2167
10526,0.8153,0.8379,0.9547,0.5992
10527,0.6916,0.748,0.9181,0.7184
10528,0.0537,0.4242,0.1429,0.272
10529,0.9754,0.9154,0.9893,0.6941
10530,0.9485,0.8158,0.9724,0.6909
10531,0.1302,0.4264,0.1869,0.3217
10532,0.8693,0.8926,0.97,0.7527
10533,0.4463,0.7465,0.7933,0.6503
10534,0.1225,0.1403,0.3396,0.0957
10535,0.831,0.5567,0.9464,0.3576
10536,0.7716,0.4431,0.9123,0.4135
10537,0.0713,0.2251,0.0807,0.1519
10538,0.9565,0.5835,0.9686,0.3887
10539,0.8911,0.3946,0.9323,0.429
10540,0.1609,0.1263,0.1025,0.1022
10541,0.9957,0.643,0.9984,0.3506
10542,0.9947,0.4936,0.9974,0.4301
10543,0.6507,0.283,0.9378,0.2501
10544,0.9996,0.6915,0.9973,0.3966
10545,0.9687,0.4963,0.8324,0.4172
10546,0.3493,0.3604,0.2282,0.3298
10547,0.9743,0.742,0.9804,0.6711
10548,0.9591,0.5235,0.9343,0.5856
10549,0.0565,0.661,0.0711,0.5738
10550,0.8943,0.959,0.931,0.9322
10551,0.7823,0.8725,0.862,0.7908
10552,0.3409,0.8472,0.498,0.7555
10553,0.9992,0.9745,0.9971,0.9597
10554,0.9972,0.9223,0.9893,0.9053
10555,0.2888,0.8798,0.411,0.7814
10556,0.8974,0.9694,0.9215,0.9575
10557,0.7827,0.8955,0.85,0.8621
10558,0.588,0.8058,0.5132,0.7011
10559,0.9745,0.9398,0.9698,0.8879
10560,0.9378,0.7911,0.928,0.6903
10561,0.8403,0.7015,0.8105,0.7011
10562,0.8768,0.9118,0.9299,0.9015
10563,0.8368,0.7846,0.8465,0.7502
10564,0.6676,0.4637,0.7915,0.5571
10565,0.9751,0.7498,0.987,0.8944
10566,0.9488,0.5807,0.9548,0.6987
10567,0.0926,0.5696,0.13,0.647
10568,0.8588,0.7554,0.9248,0.7448
10569,0.7414,0.6756,0.8523,0.5726
10570,0.5809,0.5592,0.7559,0.5442
10571,0.9898,0.8678,0.9861,0.8762
10572,0.9977,0.7411,0.9944,0.6852
10573,0.2247,0.5876,0.4611,0.5993
10574,0.9535,0.7044,0.9556,0.7758
10575,0.9418,0.5892,0.9227,0.6461
10576,0.0346,0.4935,0.0978,0.4494
10577,0.8177,0.6356,0.8553,0.5928
10578,0.7191,0.669,0.8303,0.6151
10579,0.7574,0.7295,0.132,0.6384
10580,0.9812,0.8056,0.9644,0.8841
10581,0.8971,0.8838,0.9117,0.8858
10582,0.0633,0.6371,0.0533,0.5635
10583,0.7581,0.8985,0.8902,0.8483
10584,0.6562,0.8704,0.7948,0.8727
10585,0.1288,0.5912,0.1419,0.4324
10586,0.9488,0.8349,0.9858,0.675
10587,0.9445,0.8444,0.9778,0.8465
10588,0.0999,0.5289,0.1195,0.4839
10589,0.9227,0.753,0.9615,0.7188
10590,0.8988,0.8543,0.9428,0.8593
10591,0.0757,0.5068,0.0788,0.6635
10592,0.843,0.6854,0.8658,0.8008
10593,0.8374,0.8412,0.8718,0.8675
10594,0.116,0.2824,0.1696,0.431
10595,0.6351,0.407,0.6984,0.6522
10596,0.5213,0.557,0.5798,0.7393
10597,0.1257,0.3457,0.1801,0.5608
10598,0.9713,0.4479,0.9757,0.6563
10599,0.957,0.5742,0.9564,0.7149
10600,0.0502,0.1432,0.0498,0.2574
10601,0.5448,0.3928,0.5993,0.4967
10602,0.5716,0.605,0.5713,0.694
10603,0.4463,0.1857,0.3278,0.3058
10604,0.9995,0.5286,0.9668,0.6352
10605,0.9982,0.6763,0.959,0.759
10606,0.3775,0.4411,0.2706,0.5995
10607,0.9571,0.8428,0.8387,0.9424
10608,0.9363,0.9191,0.8498,0.9537
10609,0.8716,0.331,0.3219,0.3479
10610,0.9571,0.7128,0.8547,0.5101
10611,0.5774,0.6509,0.7612,0.6203
10612,0.2991,0.2349,0.1456,0.2773
10613,0.9377,0.6818,0.8701,0.5786
10614,0.7147,0.602,0.8485,0.6252
10615,0.1917,0.1972,0.2679,0.2983
10616,0.9697,0.5476,0.99,0.4996
10617,0.9416,0.5902,0.9704,0.6245
10618,0.6907,0.168,0.6251,0.2762
10619,0.9817,0.5536,0.9872,0.5244
10620,0.9615,0.5361,0.9648,0.6027
10621,0.2867,0.2104,0.2802,0.3321
10622,0.9658,0.5968,0.9861,0.5696
10623,0.9093,0.5622,0.9754,0.5892
10624,0.1711,0.1666,0.1075,0.3176
10625,0.8709,0.4652,0.8741,0.4871
10626,0.8426,0.4968,0.8835,0.5594
10627,0.7806,0.2153,0.5318,0.2383
10628,0.9843,0.6472,0.9887,0.5443
10629,0.9759,0.5847,0.9851,0.5519
10630,0.9447,0.6159,0.6506,0.6538
10631,0.899,0.9139,0.8288,0.9096
10632,0.8099,0.7961,0.7524,0.7771
10633,0.4998,0.6553,0.3083,0.6535
10634,0.9398,0.9079,0.9422,0.8936
10635,0.8912,0.788,0.9517,0.7544
10636,0.5343,0.5289,0.2564,0.5352
10637,0.955,0.9074,0.9793,0.8855
10638,0.9407,0.7811,0.9527,0.7325
10639,0.0858,0.2319,0.4462,0.3193
10640,0.92,0.2973,0.888,0.4643
10641,0.8439,0.49,0.6903,0.5459
10642,0.448,0.3299,0.23,0.1955
10643,0.98,0.4584,0.9548,0.4165
10644,0.9692,0.6168,0.9018,0.5123
10645,0.5,0.3556,0.3394,0.2165
10646,0.9856,0.5016,0.9222,0.343
10647,0.9564,0.6263,0.8515,0.4476
10648,0.3077,0.2149,0.2039,0.1544
10649,0.9856,0.4425,0.9668,0.3251
10650,0.9422,0.5503,0.8939,0.3737
10651,0.6781,0.3984,0.5131,0.3229
10652,0.9548,0.4193,0.9636,0.3741
10653,0.9326,0.5915,0.9283,0.485
10654,0.3835,0.3603,0.2781,0.3679
10655,0.9847,0.6033,0.9818,0.506
10656,0.9744,0.599,0.9703,0.5294
10657,0.3604,0.3651,0.1865,0.2888
10658,0.9824,0.7629,0.9954,0.8031
10659,0.7535,0.5922,0.8378,0.7296
10660,0.5127,0.3317,0.2305,0.3377
10661,0.9603,0.419,0.9531,0.5125
10662,0.924,0.4872,0.9006,0.6611
10663,0.1261,0.1171,0.1577,0.0899
10664,0.9112,0.1573,0.9906,0.1396
10665,0.8057,0.3464,0.9852,0.4047
10666,0.3648,0.1485,0.247,0.1672
10667,0.9344,0.3152,0.9305,0.3161
10668,0.9156,0.3804,0.9048,0.5191
10669,0.6017,0.5524,0.5964,0.6241
10670,0.9881,0.9019,0.9803,0.9229
10671,0.9612,0.8066,0.9359,0.8107
10672,0.136,0.4525,0.2411,0.4913
10673,0.9431,0.7728,0.976,0.7759
10674,0.8814,0.7288,0.9469,0.6936
10675,0.3701,0.3677,0.3957,0.4273
10676,0.9209,0.7641,0.9245,0.607
10677,0.8364,0.6228,0.8401,0.7709
10678,0.2423,0.3401,0.2578,0.3008
10679,0.8011,0.7795,0.8831,0.7223
10680,0.7175,0.5701,0.7715,0.5761
10681,0.4677,0.3649,0.4979,0.4136
10682,0.9942,0.8103,0.9953,0.8508
10683,0.888,0.4982,0.914,0.6865
10684,0.8365,0.3309,0.8035,0.3599
10685,0.9886,0.8079,0.9901,0.8022
10686,0.8233,0.5156,0.8511,0.5507
10687,0.2743,0.1312,0.2966,0.1752
10688,0.8566,0.628,0.8861,0.624
10689,0.7168,0.3943,0.7711,0.4348
10690,0.3949,0.2312,0.3704,0.1966
10691,0.9375,0.6422,0.943,0.5138
10692,0.8768,0.3546,0.8707,0.2635
10693,0.5917,0.254,0.7468,0.309
10694,0.9263,0.7402,0.8854,0.6449
10695,0.88,0.6041,0.8392,0.3959
10696,0.6997,0.3386,0.6192,0.2457
10697,0.8406,0.6706,0.803,0.664
10698,0.6505,0.5496,0.5725,0.4642
10699,0.7936,0.6333,0.7628,0.7448
10700,0.9463,0.9161,0.8459,0.9484
10701,0.8355,0.7795,0.4195,0.8066
10702,0.679,0.5214,0.6468,0.5703
10703,0.9301,0.8059,0.8751,0.8846
10704,0.8888,0.733,0.7406,0.7342
10705,0.7144,0.4451,0.4338,0.4912
10706,0.9246,0.8261,0.721,0.9073
10707,0.8644,0.8168,0.6413,0.7833
10708,0.9519,0.4289,0.929,0.4782
10709,0.9997,0.7487,0.9997,0.7943
10710,0.9995,0.8252,0.9994,0.8116
10711,0.5677,0.4073,0.3732,0.4357
10712,0.9499,0.7611,0.8765,0.8227
10713,0.9415,0.7393,0.8691,0.7472
10714,0.0927,0.4932,0.0402,0.4623
10715,0.7539,0.7767,0.7447,0.8412
10716,0.6641,0.7656,0.6875,0.7566
10717,0.2815,0.3958,0.1451,0.4282
10718,0.9845,0.7674,0.9648,0.813
10719,0.977,0.6521,0.9435,0.7001
10720,0.1468,0.3911,0.0564,0.5073
10721,0.9589,0.6268,0.9575,0.7882
10722,0.972,0.5835,0.9539,0.8108
10723,0.1333,0.2986,0.1362,0.5018
10724,0.835,0.6528,0.9816,0.8097
10725,0.7142,0.5553,0.9854,0.7886
10726,0.6457,0.3159,0.7882,0.5176
10727,0.8328,0.8701,0.9684,0.8364
10728,0.592,0.8344,0.8708,0.8084
10729,0.3256,0.7533,0.6114,0.8194
10730,0.9585,0.9508,0.8672,0.965
10731,0.5404,0.7705,0.6585,0.8306
10732,0.2708,0.7739,0.2495,0.6869
10733,0.8017,0.947,0.9012,0.9407
10734,0.6628,0.787,0.7555,0.782
10735,0.4312,0.5565,0.3549,0.6607
10736,0.8262,0.8555,0.7409,0.927
10737,0.8498,0.7113,0.7495,0.7419
10738,0.1665,0.4844,0.1787,0.6959
10739,0.9727,0.8729,0.9869,0.9309
10740,0.9576,0.6471,0.9783,0.7696
10741,0.8919,0.57,0.8895,0.5672
10742,0.9056,0.926,0.9477,0.9379
10743,0.9384,0.7038,0.9552,0.7789
10744,0.3892,0.5068,0.3819,0.6443
10745,0.8613,0.8327,0.8934,0.9282
10746,0.6073,0.5683,0.619,0.7353
10747,0.3529,0.5896,0.3521,0.7586
10748,0.9421,0.8964,0.9374,0.9311
10749,0.8795,0.6151,0.9008,0.718
10750,0.5261,0.4665,0.5071,0.6446
10751,0.9747,0.8115,0.9712,0.7843
10752,0.9109,0.4265,0.9324,0.5616
10753,0.8119,0.525,0.6975,0.5257
10754,0.9979,0.7671,0.9952,0.7681
10755,0.9972,0.5426,0.9875,0.5217
10756,0.892,0.3363,0.8466,0.26
10757,0.9579,0.6577,0.9283,0.5853
10758,0.9436,0.3607,0.8386,0.3491
10759,0.9455,0.558,0.9767,0.5393
10760,0.9755,0.8101,0.9781,0.749
10761,0.9325,0.5177,0.5987,0.5213
10762,0.3545,0.6895,0.6622,0.5493
10763,0.9529,0.8819,0.9256,0.8382
10764,0.8332,0.68,0.7279,0.6515
10765,0.988,0.3802,0.9403,0.3773
10766,0.9678,0.7931,0.9388,0.7735
10767,0.6313,0.478,0.5195,0.5182
10768,0.7383,0.4863,0.791,0.5589
10769,0.9746,0.8733,0.9639,0.9049
10770,0.9316,0.6869,0.907,0.7926
10771,0.2953,0.6928,0.2927,0.7183
10772,0.9611,0.9329,0.9699,0.9365
10773,0.8875,0.8108,0.8586,0.8528
10774,0.5056,0.5218,0.526,0.5694
10775,0.9793,0.8941,0.9613,0.9378
10776,0.7056,0.7187,0.6384,0.8369
10777,0.3596,0.2689,0.4034,0.3348
10778,0.9622,0.5311,0.9546,0.6331
10779,0.8746,0.5524,0.8463,0.648
10780,0.1519,0.2257,0.3388,0.3553
10781,0.9399,0.3531,0.9626,0.4352
10782,0.8202,0.6085,0.782,0.7616
10783,0.7403,0.3064,0.8175,0.3958
10784,0.989,0.3997,0.987,0.5104
10785,0.978,0.4339,0.9281,0.4602
10786,0.5728,0.3899,0.8958,0.4102
10787,0.9939,0.5251,0.9912,0.6689
10788,0.9903,0.5671,0.9925,0.5241
10789,0.1914,0.3904,0.0527,0.2133
10790,0.9576,0.6287,0.8595,0.7402
10791,0.7291,0.6222,0.7082,0.6852
10792,0.1867,0.3575,0.218,0.247
10793,0.9847,0.6181,0.9878,0.7328
10794,0.9679,0.6797,0.9829,0.7991
10795,0.1608,0.3139,0.2,0.2503
10796,0.9994,0.7554,0.9996,0.811
10797,0.9981,0.6236,0.9988,0.7846
10798,0.813,0.3436,0.9784,0.281
10799,0.9405,0.7576,0.9783,0.7383
10800,0.9596,0.6998,0.9598,0.6807
10801,0.2274,0.33,0.4203,0.2712
10802,0.9853,0.8106,0.9972,0.8755
10803,0.9796,0.5955,0.9964,0.7335
10804,0.1364,0.4735,0.3698,0.4527
10805,0.8703,0.8404,0.9416,0.8707
10806,0.8434,0.6998,0.9326,0.6835
10807,0.3347,0.4446,0.4326,0.4919
10808,0.9721,0.8891,0.9642,0.8523
10809,0.9644,0.7458,0.9302,0.684
10810,0.1331,0.541,0.2662,0.4991
10811,0.9859,0.9018,0.9779,0.9124
10812,0.9842,0.8259,0.9645,0.829
10813,0.4518,0.4743,0.4205,0.436
10814,0.9999,0.9005,0.9442,0.8899
10815,0.9998,0.8138,0.9142,0.7905
10816,0.1444,0.4138,0.1366,0.2834
10817,0.7644,0.8157,0.7279,0.7367
10818,0.6593,0.7651,0.671,0.7613
10819,0.9657,0.2443,0.6938,0.2273
10820,0.9765,0.8601,0.9757,0.8398
10821,0.9103,0.6777,0.942,0.6515
10822,0.571,0.6287,0.6579,0.6235
10823,0.9524,0.9173,0.9725,0.9089
10824,0.8466,0.7441,0.9207,0.6901
10825,0.9643,0.521,0.9797,0.4345
10826,0.9868,0.9106,0.9785,0.8327
10827,0.9746,0.7263,0.963,0.6475
10828,0.4658,0.4962,0.5711,0.4782
10829,0.9957,0.9107,0.9923,0.826
10830,0.9915,0.7528,0.9822,0.6424
10831,0.424,0.584,0.4263,0.553
10832,0.9918,0.9139,0.9748,0.8055
10833,0.9798,0.8135,0.9598,0.7997
10834,0.7394,0.4115,0.5436,0.4676
10835,0.9703,0.8518,0.9732,0.8425
10836,0.9402,0.7128,0.935,0.6944
10837,0.4928,0.3833,0.5714,0.4811
10838,0.8885,0.8367,0.8723,0.9004
10839,0.7154,0.774,0.638,0.8098
10840,0.1122,0.3141,0.1508,0.3257
10841,0.7889,0.6918,0.9003,0.717
10842,0.6898,0.6817,0.7243,0.597
10843,0.236,0.3976,0.5394,0.4156
10844,0.9993,0.7774,0.9674,0.7671
10845,0.9992,0.7511,0.9487,0.6909
10846,0.1774,0.485,0.1145,0.4214
10847,0.9786,0.8059,0.9419,0.8342
10848,0.9452,0.8006,0.9359,0.7145
10849,0.8492,0.2546,0.4574,0.0646
10850,0.8415,0.4115,0.7194,0.1962
10851,0.8077,0.1399,0.5737,0.1697
10852,0.9986,0.966,0.9957,0.9045
10853,0.9704,0.5055,0.8208,0.2297
10854,0.3412,0.1172,0.2402,0.0788
10855,0.6884,0.3522,0.6944,0.2769
10856,0.5285,0.2352,0.5023,0.2275
10857,0.9933,0.9426,0.9756,0.9169
10858,0.8622,0.3975,0.7897,0.319
10859,0.418,0.2735,0.3961,0.1922
10860,0.597,0.567,0.6518,0.4544
10861,0.297,0.5342,0.3214,0.3531
10862,0.9947,0.9523,0.9931,0.9393
10863,0.8058,0.6172,0.8278,0.5011
10864,0.5396,0.4852,0.3326,0.4382
10865,0.3613,0.7334,0.4581,0.5259
10866,0.2096,0.7769,0.2171,0.6461
10867,0.9998,0.9776,0.9998,0.9742
10868,0.6314,0.7732,0.7011,0.717
10869,0.5843,0.6213,0.7854,0.6869
10870,0.6567,0.6888,0.7797,0.6278
10871,0.3077,0.5317,0.3825,0.4804
10872,0.9985,0.9527,0.999,0.9645
10873,0.9256,0.81,0.9559,0.8412
10874,0.7104,0.7458,0.7929,0.6964
10875,0.6454,0.6102,0.7277,0.4514
10876,0.4879,0.2003,0.6611,0.0998
10877,0.9981,0.9181,0.9985,0.914
10878,0.9354,0.8572,0.9637,0.8266
10879,0.7417,0.8715,0.8249,0.7501
10880,0.3515,0.7858,0.4796,0.4562
10881,0.6119,0.3525,0.7977,0.2043
10882,0.9944,0.9918,0.9978,0.9703
10883,0.7796,0.9546,0.8299,0.8933
10884,0.5573,0.7339,0.5955,0.4888
10885,0.7541,0.8695,0.786,0.6151
10886,0.7114,0.6862,0.7714,0.4608
10887,0.9947,0.9898,0.9983,0.9676
10888,0.8018,0.9288,0.8198,0.7351
10889,0.4403,0.6232,0.2917,0.5238
10890,0.0351,0.8823,0.0731,0.7761
10891,0.0959,0.3075,0.3034,0.2103
10892,0.6024,0.9646,0.8097,0.9572
10893,0.3608,0.7525,0.6446,0.6669
10894,0.3554,0.5077,0.2588,0.2655
10895,0.4352,0.7884,0.4034,0.7021
10896,0.3958,0.5199,0.4176,0.2235
10897,0.8001,0.9755,0.7808,0.952
10898,0.5537,0.7705,0.4474,0.5417
10899,0.2798,0.6744,0.2893,0.6252
10900,0.3478,0.2664,0.2924,0.3752
10901,0.141,0.1069,0.1791,0.0839
10902,0.913,0.964,0.8148,0.9855
10903,0.8409,0.8559,0.6213,0.8928
10904,0.2721,0.6636,0.3374,0.5552
10905,0.3169,0.2291,0.2516,0.3125
10906,0.2333,0.0539,0.1659,0.17
10907,0.902,0.9012,0.8273,0.9107
10908,0.767,0.7848,0.8144,0.7624
10909,0.3903,0.6854,0.4145,0.6537
10910,0.2905,0.6118,0.2797,0.8915
10911,0.3661,0.4054,0.2828,0.5683
10912,0.9556,0.9714,0.96,0.9895
10913,0.6665,0.6534,0.6842,0.7565
10914,0.395,0.3321,0.2076,0.3947
10915,0.0773,0.4062,0.0371,0.7344
10916,0.1481,0.1765,0.1078,0.2672
10917,0.694,0.9366,0.5082,0.9652
10918,0.3147,0.3539,0.2152,0.5265
10919,0.9328,0.4228,0.8539,0.4573
10920,0.335,0.7165,0.3285,0.811
10921,0.3166,0.2396,0.2484,0.3335
10922,0.9464,0.9265,0.9333,0.9786
10923,0.3914,0.5472,0.36,0.5685
10924,0.996,0.4929,0.9931,0.5858
10925,0.696,0.7224,0.5669,0.8436
10926,0.2335,0.2617,0.2548,0.5838
10927,0.9975,0.922,0.9959,0.9823
10928,0.3141,0.6887,0.2887,0.8063
10929,0.7688,0.4962,0.5362,0.479
10930,0.4294,0.7572,0.3737,0.8561
10931,0.4713,0.2662,0.3269,0.6627
10932,0.9992,0.9323,0.9979,0.9572
10933,0.614,0.6609,0.3695,0.7105
10934,0.7541,0.707,0.6127,0.435
10935,0.92,0.8787,0.8657,0.6927
10936,0.5771,0.331,0.5477,0.4543
10937,0.9995,0.9746,0.9997,0.9585
10938,0.7875,0.8562,0.7472,0.7443
10939,0.1432,0.4744,0.178,0.3627
10940,0.7367,0.4076,0.475,0.3623
10941,0.4849,0.2345,0.3874,0.3377
10942,0.9764,0.9532,0.988,0.9707
10943,0.5157,0.6595,0.5626,0.6316
10944,0.3596,0.3369,0.1769,0.3241
10945,0.8482,0.299,0.811,0.3012
10946,0.4994,0.168,0.52,0.1575
10947,0.9994,0.9321,0.9993,0.937
10948,0.9558,0.5449,0.9522,0.5836
10949,0.0853,0.4735,0.0646,0.4103
10950,0.6918,0.672,0.622,0.6022
10951,0.2852,0.5767,0.4588,0.519
10952,0.9525,0.988,0.9497,0.9757
10953,0.4721,0.73,0.5908,0.6709
10954,0.1924,0.6575,0.2415,0.4983
10955,0.4737,0.6797,0.4931,0.6345
10956,0.2757,0.7693,0.3278,0.6477
10957,0.9228,0.9891,0.9497,0.9833
10958,0.902,0.8464,0.9415,0.7723
10959,0.1106,0.4735,0.176,0.4435
10960,0.1736,0.6543,0.1956,0.654
10961,0.3764,0.6823,0.4635,0.7175
10962,0.9321,0.972,0.9622,0.9733
10963,0.6115,0.7594,0.6835,0.7245
10964,0.0776,0.5899,0.1067,0.564
10965,0.3223,0.632,0.435,0.6657
10966,0.3512,0.6873,0.5589,0.7647
10967,0.8465,0.9901,0.9149,0.9917
10968,0.5295,0.8172,0.7399,0.8147
10969,0.1188,0.3802,0.1834,0.4111
10970,0.3222,0.6734,0.447,0.6843
10971,0.2614,0.7449,0.4348,0.7657
10972,0.8831,0.955,0.9503,0.9532
10973,0.4969,0.724,0.5566,0.7072
10974,0.144,0.5581,0.1369,0.5368
10975,0.4896,0.7381,0.5824,0.7571
10976,0.1842,0.49,0.2431,0.4078
10977,0.7141,0.9554,0.8441,0.9517
10978,0.4518,0.7925,0.5173,0.763
10979,0.0576,0.3967,0.0865,0.358
10980,0.1735,0.5247,0.196,0.4903
10981,0.1969,0.3745,0.2484,0.2413
10982,0.9567,0.9517,0.9668,0.9469
10983,0.3785,0.6452,0.4315,0.6403
10984,0.1278,0.6001,0.0956,0.5599
10985,0.0368,0.4844,0.0482,0.4208
10986,0.0897,0.4493,0.175,0.2562
10987,0.8282,0.9782,0.9051,0.969
10988,0.4434,0.7583,0.5622,0.7293
10989,0.1418,0.6139,0.0523,0.5608
10990,0.2875,0.5135,0.3365,0.4725
10991,0.2811,0.537,0.2492,0.3671
10992,0.9974,0.9528,0.901,0.933
10993,0.6347,0.7681,0.368,0.7135
10994,0.2039,0.5768,0.1518,0.5171
10995,0.3606,0.5332,0.3196,0.5515
10996,0.5248,0.2986,0.3672,0.1205
10997,0.986,0.9592,0.9647,0.91
10998,0.6119,0.709,0.5942,0.6438
10999,0.8492,0.2546,0.4574,0.0646
11000,0.8415,0.4115,0.7194,0.1962
11001,0.8077,0.1399,0.5737,0.1697
11002,0.9986,0.966,0.9957,0.9045
11003,0.9704,0.5055,0.8208,0.2297
11004,0.3412,0.1172,0.2402,0.0788
11005,0.6884,0.3522,0.6944,0.2769
11006,0.5285,0.2352,0.5023,0.2275
11007,0.9933,0.9426,0.9756,0.9169
11008,0.8622,0.3975,0.7897,0.319
11009,0.418,0.2735,0.3961,0.1922
11010,0.597,0.567,0.6518,0.4544
11011,0.297,0.5342,0.3214,0.3531
11012,0.9947,0.9523,0.9931,0.9393
11013,0.8058,0.6172,0.8278,0.5011
11014,0.5396,0.4852,0.3326,0.4382
11015,0.3613,0.7334,0.4581,0.5259
11016,0.2096,0.7769,0.2171,0.6461
11017,0.9998,0.9776,0.9998,0.9742
11018,0.6314,0.7732,0.7011,0.717
11019,0.5843,0.6213,0.7854,0.6869
11020,0.6567,0.6888,0.7797,0.6278
11021,0.3077,0.5317,0.3825,0.4804
11022,0.9985,0.9527,0.999,0.9645
11023,0.9256,0.81,0.9559,0.8412
11024,0.7104,0.7458,0.7929,0.6964
11025,0.6454,0.6102,0.7277,0.4514
11026,0.4879,0.2003,0.6611,0.0998
11027,0.9981,0.9181,0.9985,0.914
11028,0.9354,0.8572,0.9637,0.8266
11029,0.7417,0.8715,0.8249,0.7501
11030,0.3515,0.7858,0.4796,0.4562
11031,0.6119,0.3525,0.7977,0.2043
11032,0.9944,0.9918,0.9978,0.9703
11033,0.7796,0.9546,0.8299,0.8933
11034,0.5573,0.7339,0.5955,0.4888
11035,0.7541,0.8695,0.786,0.6151
11036,0.7114,0.6862,0.7714,0.4608
11037,0.9947,0.9898,0.9983,0.9676
11038,0.8018,0.9288,0.8198,0.7351
11039,0.4403,0.6232,0.2917,0.5238
11040,0.0351,0.8823,0.0731,0.7761
11041,0.0959,0.3075,0.3034,0.2103
11042,0.6024,0.9646,0.8097,0.9572
11043,0.3608,0.7525,0.6446,0.6669
11044,0.3554,0.5077,0.2588,0.2655
11045,0.4352,0.7884,0.4034,0.7021
11046,0.3958,0.5199,0.4176,0.2235
11047,0.8001,0.9755,0.7808,0.952
11048,0.5537,0.7705,0.4474,0.5417
11049,0.169,0.5856,0.231,0.4347
11050,0.4562,0.7212,0.4678,0.6
11051,0.47,0.0647,0.525,0.0377
11052,0.9956,0.9185,0.9954,0.8897
11053,0.4951,0.7707,0.5996,0.5908
11054,0.4167,0.2762,0.4681,0.1651
11055,0.5625,0.3443,0.553,0.242
11056,0.7211,0.0129,0.7464,0.0089
11057,0.9754,0.8432,0.9832,0.8247
11058,0.6733,0.4279,0.7475,0.258
11059,0.2772,0.2271,0.3339,0.1769
11060,0.5832,0.3205,0.5609,0.3188
11061,0.8877,0.0422,0.8549,0.0157
11062,0.9686,0.9095,0.9722,0.6971
11063,0.6584,0.439,0.6922,0.396
11064,0.5974,0.2718,0.6921,0.1618
11065,0.7935,0.2744,0.7649,0.1599
11066,0.6835,0.1601,0.6743,0.0477
11067,0.9921,0.9422,0.9905,0.801
11068,0.7873,0.6311,0.7587,0.4172
11069,0.2464,0.3413,0.4582,0.1361
11070,0.4815,0.2168,0.5113,0.0444
11071,0.252,0.1285,0.2732,0.0437
11072,0.9064,0.9314,0.9291,0.7816
11073,0.761,0.5659,0.7756,0.3254
11074,0.2171,0.4354,0.2717,0.2128
11075,0.3406,0.1981,0.3742,0.0487
11076,0.1609,0.0935,0.2422,0.1051
11077,0.7355,0.8735,0.8397,0.7437
