subset,isic_id,image_path,target,level,source,qbar
ITB-Edge,ISIC_6267455,D:\YJ-Agent\data\paired_dataset\medium\ISIC_6267455.jpg,0,medium,isic2020,0.53364
ITB-Edge,ISIC_3401240,D:\YJ-Agent\data\paired_dataset\light\ISIC_3401240.jpg,0,light,isic2020,0.4303
ITB-Edge,ISIC_0612291,D:\YJ-Agent\data\paired_dataset\light\ISIC_0612291.jpg,0,light,isic2020,0.4226
ITB-Edge,ISIC_2083098,D:\YJ-Agent\data\paired_dataset\medium\ISIC_2083098.jpg,0,medium,isic2020,0.4345800000000001
ITB-Edge,ISIC_7205378,D:\YJ-Agent\data\paired_dataset\medium\ISIC_7205378.jpg,0,medium,isic2020,0.4497000000000001
ITB-Edge,ISIC_3868858,D:\YJ-Agent\data\paired_dataset\medium\ISIC_3868858.jpg,0,medium,isic2020,0.5051
ITB-Edge,ISIC_1318781,D:\YJ-Agent\data\paired_dataset\medium\ISIC_1318781.jpg,0,medium,isic2020,0.5388999999999999
ITB-Edge,ISIC_4497032,D:\YJ-Agent\data\paired_dataset\light\ISIC_4497032.jpg,0,light,isic2020,0.53038
ITB-Edge,ISIC_4307626,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4307626.jpg,0,medium,isic2020,0.44284
ITB-Edge,ISIC_6529890,D:\YJ-Agent\data\paired_dataset\medium\ISIC_6529890.jpg,0,medium,isic2020,0.55
ITB-Edge,ISIC_5464942,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5464942.jpg,0,medium,isic2020,0.51128
ITB-Edge,ISIC_9479460,D:\YJ-Agent\data\paired_dataset\medium\ISIC_9479460.jpg,0,medium,isic2020,0.49266
ITB-Edge,ISIC_1710970,D:\YJ-Agent\data\paired_dataset\light\ISIC_1710970.jpg,0,light,isic2020,0.4807
ITB-Edge,ISIC_2485946,D:\YJ-Agent\data\paired_dataset\medium\ISIC_2485946.jpg,0,medium,isic2020,0.5250600000000001
ITB-Edge,ISIC_4101596,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4101596.jpg,0,medium,isic2020,0.5164799999999999
ITB-Edge,ISIC_9640245,D:\YJ-Agent\data\paired_dataset\light\ISIC_9640245.jpg,0,light,isic2020,0.42948
ITB-Edge,ISIC_9064053,D:\YJ-Agent\data\paired_dataset\light\ISIC_9064053.jpg,0,light,isic2020,0.47256
ITB-Edge,ISIC_1323743,D:\YJ-Agent\data\paired_dataset\light\ISIC_1323743.jpg,0,light,isic2020,0.5269600000000001
ITB-Edge,ISIC_5787620,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5787620.jpg,0,medium,isic2020,0.5297000000000001
ITB-Edge,ISIC_7984646,D:\YJ-Agent\data\paired_dataset\light\ISIC_7984646.jpg,0,light,isic2020,0.46125999999999995
ITB-Edge,ISIC_9701171,D:\YJ-Agent\data\paired_dataset\light\ISIC_9701171.jpg,0,light,isic2020,0.533
ITB-Edge,ISIC_5145651,D:\YJ-Agent\data\paired_dataset\light\ISIC_5145651.jpg,0,light,isic2020,0.5226
ITB-Edge,ISIC_3955539,D:\YJ-Agent\data\paired_dataset\light\ISIC_3955539.jpg,0,light,isic2020,0.47712000000000004
ITB-Edge,ISIC_1582195,D:\YJ-Agent\data\paired_dataset\medium\ISIC_1582195.jpg,0,medium,isic2020,0.4991199999999999
ITB-Edge,ISIC_8967329,D:\YJ-Agent\data\paired_dataset\light\ISIC_8967329.jpg,0,light,isic2020,0.4311000000000001
ITB-Edge,ISIC_4259202,D:\YJ-Agent\data\paired_dataset\light\ISIC_4259202.jpg,0,light,isic2020,0.44220000000000004
ITB-Edge,ISIC_8730957,D:\YJ-Agent\data\paired_dataset\light\ISIC_8730957.jpg,0,light,isic2020,0.48388
ITB-Edge,ISIC_6207286,D:\YJ-Agent\data\paired_dataset\medium\ISIC_6207286.jpg,0,medium,isic2020,0.49149999999999994
ITB-Edge,ISIC_4900923,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4900923.jpg,0,medium,isic2020,0.46726
ITB-Edge,ISIC_2269849,D:\YJ-Agent\data\paired_dataset\light\ISIC_2269849.jpg,0,light,isic2020,0.51054
ITB-Edge,ISIC_8669067,D:\YJ-Agent\data\paired_dataset\light\ISIC_8669067.jpg,0,light,isic2020,0.51312
ITB-Edge,ISIC_3471815,D:\YJ-Agent\data\paired_dataset\light\ISIC_3471815.jpg,0,light,isic2020,0.46966
ITB-Edge,ISIC_8036175,D:\YJ-Agent\data\paired_dataset\light\ISIC_8036175.jpg,0,light,isic2020,0.4862
ITB-Edge,ISIC_2704072,D:\YJ-Agent\data\paired_dataset\medium\ISIC_2704072.jpg,0,medium,isic2020,0.5485599999999999
ITB-Edge,ISIC_3311099,D:\YJ-Agent\data\paired_dataset\medium\ISIC_3311099.jpg,0,medium,isic2020,0.51504
ITB-Edge,ISIC_0683925,D:\YJ-Agent\data\paired_dataset\light\ISIC_0683925.jpg,0,light,isic2020,0.5377000000000001
ITB-Edge,ISIC_7850191,D:\YJ-Agent\data\paired_dataset\medium\ISIC_7850191.jpg,0,medium,isic2020,0.48672000000000004
ITB-Edge,ISIC_5049137,D:\YJ-Agent\data\paired_dataset\light\ISIC_5049137.jpg,0,light,isic2020,0.49684
ITB-Edge,ISIC_7220701,D:\YJ-Agent\data\paired_dataset\light\ISIC_7220701.jpg,0,light,isic2020,0.54966
ITB-Edge,ISIC_5902175,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5902175.jpg,0,medium,isic2020,0.50458
ITB-Edge,ISIC_8428097,D:\YJ-Agent\data\paired_dataset\medium\ISIC_8428097.jpg,0,medium,isic2020,0.5412999999999999
ITB-Edge,ISIC_0915311,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0915311.jpg,0,medium,isic2020,0.5144200000000001
ITB-Edge,ISIC_0809467,D:\YJ-Agent\data\paired_dataset\light\ISIC_0809467.jpg,0,light,isic2020,0.51508
ITB-Edge,ISIC_8593825,D:\YJ-Agent\data\paired_dataset\medium\ISIC_8593825.jpg,0,medium,isic2020,0.5008600000000001
ITB-Edge,ISIC_8694181,D:\YJ-Agent\data\paired_dataset\light\ISIC_8694181.jpg,0,light,isic2020,0.43994
ITB-Edge,ISIC_3744835,D:\YJ-Agent\data\paired_dataset\medium\ISIC_3744835.jpg,0,medium,isic2020,0.45858
ITB-Edge,ISIC_9228120,D:\YJ-Agent\data\paired_dataset\medium\ISIC_9228120.jpg,0,medium,isic2020,0.52176
ITB-Edge,ISIC_1577621,D:\YJ-Agent\data\paired_dataset\light\ISIC_1577621.jpg,0,light,isic2020,0.5039399999999999
ITB-Edge,ISIC_3920274,D:\YJ-Agent\data\paired_dataset\light\ISIC_3920274.jpg,0,light,isic2020,0.5224599999999999
ITB-Edge,ISIC_6381852,D:\YJ-Agent\data\paired_dataset\light\ISIC_6381852.jpg,0,light,isic2020,0.46364
ITB-Edge,ISIC_7547058,D:\YJ-Agent\data\paired_dataset\light\ISIC_7547058.jpg,0,light,isic2020,0.5007
ITB-Edge,ISIC_1650127,D:\YJ-Agent\data\paired_dataset\light\ISIC_1650127.jpg,0,light,isic2020,0.51276
ITB-Edge,ISIC_0080512,D:\YJ-Agent\data\paired_dataset\light\ISIC_0080512.jpg,0,light,isic2020,0.44512
ITB-Edge,ISIC_9340334,D:\YJ-Agent\data\paired_dataset\medium\ISIC_9340334.jpg,0,medium,isic2020,0.47669999999999996
ITB-Edge,ISIC_6249371,D:\YJ-Agent\data\paired_dataset\medium\ISIC_6249371.jpg,0,medium,isic2020,0.44162
ITB-Edge,ISIC_0595676,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0595676.jpg,0,medium,isic2020,0.53498
ITB-Edge,ISIC_8035537,D:\YJ-Agent\data\paired_dataset\light\ISIC_8035537.jpg,0,light,isic2020,0.44984
ITB-Edge,ISIC_0897459,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0897459.jpg,0,medium,isic2020,0.41878000000000004
ITB-Edge,ISIC_0664452,D:\YJ-Agent\data\paired_dataset\light\ISIC_0664452.jpg,0,light,isic2020,0.47064000000000006
ITB-Edge,ISIC_0588322,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0588322.jpg,0,medium,isic2020,0.54344
ITB-Edge,ISIC_9509376,D:\YJ-Agent\data\paired_dataset\medium\ISIC_9509376.jpg,0,medium,isic2020,0.44960000000000006
ITB-Edge,ISIC_6411966,D:\YJ-Agent\data\paired_dataset\light\ISIC_6411966.jpg,0,light,isic2020,0.51756
ITB-Edge,ISIC_6717322,D:\YJ-Agent\data\paired_dataset\light\ISIC_6717322.jpg,0,light,isic2020,0.45170000000000005
ITB-Edge,ISIC_5920869,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5920869.jpg,0,medium,isic2020,0.48612
ITB-Edge,ISIC_7437127,D:\YJ-Agent\data\paired_dataset\light\ISIC_7437127.jpg,0,light,isic2020,0.49240000000000006
ITB-Edge,ISIC_9796680,D:\YJ-Agent\data\paired_dataset\medium\ISIC_9796680.jpg,0,medium,isic2020,0.46475999999999995
ITB-Edge,ISIC_6574497,D:\YJ-Agent\data\paired_dataset\medium\ISIC_6574497.jpg,0,medium,isic2020,0.49757999999999997
ITB-Edge,ISIC_2665039,D:\YJ-Agent\data\paired_dataset\medium\ISIC_2665039.jpg,0,medium,isic2020,0.43894
ITB-Edge,ISIC_2238187,D:\YJ-Agent\data\paired_dataset\medium\ISIC_2238187.jpg,0,medium,isic2020,0.51762
ITB-Edge,ISIC_0755778,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0755778.jpg,0,medium,isic2020,0.4777
ITB-Edge,ISIC_2334434,D:\YJ-Agent\data\paired_dataset\light\ISIC_2334434.jpg,0,light,isic2020,0.47136000000000006
ITB-Edge,ISIC_0361341,D:\YJ-Agent\data\paired_dataset\light\ISIC_0361341.jpg,0,light,isic2020,0.48862000000000005
ITB-Edge,ISIC_9320586,D:\YJ-Agent\data\paired_dataset\medium\ISIC_9320586.jpg,0,medium,isic2020,0.50292
ITB-Edge,ISIC_6068452,D:\YJ-Agent\data\paired_dataset\light\ISIC_6068452.jpg,0,light,isic2020,0.49582
ITB-Edge,ISIC_6559830,D:\YJ-Agent\data\paired_dataset\medium\ISIC_6559830.jpg,0,medium,isic2020,0.45461999999999997
ITB-Edge,ISIC_2291059,D:\YJ-Agent\data\paired_dataset\light\ISIC_2291059.jpg,0,light,isic2020,0.5062599999999999
ITB-Edge,ISIC_5181177,D:\YJ-Agent\data\paired_dataset\light\ISIC_5181177.jpg,0,light,isic2020,0.4767600000000001
ITB-Edge,ISIC_1487510,D:\YJ-Agent\data\paired_dataset\medium\ISIC_1487510.jpg,0,medium,isic2020,0.46083999999999997
ITB-Edge,ISIC_1811256,D:\YJ-Agent\data\paired_dataset\light\ISIC_1811256.jpg,0,light,isic2020,0.4962999999999999
ITB-Edge,ISIC_0872420,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0872420.jpg,0,medium,isic2020,0.45992000000000005
ITB-Edge,ISIC_8409323,D:\YJ-Agent\data\paired_dataset\light\ISIC_8409323.jpg,0,light,isic2020,0.49038000000000004
ITB-Edge,ISIC_8359242,D:\YJ-Agent\data\paired_dataset\light\ISIC_8359242.jpg,0,light,isic2020,0.54962
ITB-Edge,ISIC_1718403,D:\YJ-Agent\data\paired_dataset\light\ISIC_1718403.jpg,0,light,isic2020,0.45363999999999993
ITB-Edge,ISIC_0854727,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0854727.jpg,0,medium,isic2020,0.49792000000000003
ITB-Edge,ISIC_9122215,D:\YJ-Agent\data\paired_dataset\light\ISIC_9122215.jpg,0,light,isic2020,0.5141600000000001
ITB-Edge,ISIC_6182833,D:\YJ-Agent\data\paired_dataset\light\ISIC_6182833.jpg,0,light,isic2020,0.51008
ITB-Edge,ISIC_2286273,D:\YJ-Agent\data\paired_dataset\light\ISIC_2286273.jpg,0,light,isic2020,0.45382000000000006
ITB-Edge,ISIC_7054738,D:\YJ-Agent\data\paired_dataset\medium\ISIC_7054738.jpg,0,medium,isic2020,0.5233800000000001
ITB-Edge,ISIC_4189633,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4189633.jpg,0,medium,isic2020,0.47484000000000004
ITB-Edge,ISIC_4499925,D:\YJ-Agent\data\paired_dataset\light\ISIC_4499925.jpg,0,light,isic2020,0.4192
ITB-Edge,ISIC_2276141,D:\YJ-Agent\data\paired_dataset\medium\ISIC_2276141.jpg,0,medium,isic2020,0.5247999999999999
ITB-Edge,ISIC_0199261,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0199261.jpg,0,medium,isic2020,0.43167999999999995
ITB-Edge,ISIC_7280815,D:\YJ-Agent\data\paired_dataset\medium\ISIC_7280815.jpg,0,medium,isic2020,0.42867999999999995
ITB-Edge,ISIC_7106848,D:\YJ-Agent\data\paired_dataset\light\ISIC_7106848.jpg,0,light,isic2020,0.4906600000000001
ITB-Edge,ISIC_4330005,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4330005.jpg,0,medium,isic2020,0.46772
ITB-Edge,ISIC_6673875,D:\YJ-Agent\data\paired_dataset\light\ISIC_6673875.jpg,0,light,isic2020,0.48244
ITB-Edge,ISIC_2643411,D:\YJ-Agent\data\paired_dataset\medium\ISIC_2643411.jpg,0,medium,isic2020,0.47912
ITB-Edge,ISIC_3745724,D:\YJ-Agent\data\paired_dataset\light\ISIC_3745724.jpg,0,light,isic2020,0.44567999999999997
ITB-Edge,ISIC_8938785,D:\YJ-Agent\data\paired_dataset\light\ISIC_8938785.jpg,0,light,isic2020,0.5009
ITB-Edge,ISIC_8170849,D:\YJ-Agent\data\paired_dataset\medium\ISIC_8170849.jpg,0,medium,isic2020,0.4364399999999999
ITB-Edge,ISIC_5191018,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5191018.jpg,0,medium,isic2020,0.51142
ITB-Edge,ISIC_4870936,D:\YJ-Agent\data\paired_dataset\light\ISIC_4870936.jpg,0,light,isic2020,0.48684000000000005
ITB-Edge,ISIC_9739881,D:\YJ-Agent\data\paired_dataset\light\ISIC_9739881.jpg,0,light,isic2020,0.54138
ITB-Edge,ISIC_5513021,D:\YJ-Agent\data\paired_dataset\light\ISIC_5513021.jpg,0,light,isic2020,0.43964
ITB-Edge,ISIC_5243831,D:\YJ-Agent\data\paired_dataset\light\ISIC_5243831.jpg,0,light,isic2020,0.47356
ITB-Edge,ISIC_5648155,D:\YJ-Agent\data\paired_dataset\light\ISIC_5648155.jpg,0,light,isic2020,0.4901400000000001
ITB-Edge,ISIC_3229879,D:\YJ-Agent\data\paired_dataset\light\ISIC_3229879.jpg,0,light,isic2020,0.46202
ITB-Edge,ISIC_9977580,D:\YJ-Agent\data\paired_dataset\light\ISIC_9977580.jpg,0,light,isic2020,0.53978
ITB-Edge,ISIC_4532882,D:\YJ-Agent\data\paired_dataset\light\ISIC_4532882.jpg,0,light,isic2020,0.49155999999999994
ITB-Edge,ISIC_2227134,D:\YJ-Agent\data\paired_dataset\light\ISIC_2227134.jpg,0,light,isic2020,0.53652
ITB-Edge,ISIC_1003459,D:\YJ-Agent\data\paired_dataset\medium\ISIC_1003459.jpg,0,medium,isic2020,0.496
ITB-Edge,ISIC_4132022,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4132022.jpg,0,medium,isic2020,0.44934
ITB-Edge,ISIC_4280886,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4280886.jpg,0,medium,isic2020,0.43410000000000004
ITB-Edge,ISIC_8218609,D:\YJ-Agent\data\paired_dataset\medium\ISIC_8218609.jpg,0,medium,isic2020,0.44645999999999997
ITB-Edge,ISIC_6193854,D:\YJ-Agent\data\paired_dataset\medium\ISIC_6193854.jpg,0,medium,isic2020,0.5227600000000001
ITB-Edge,ISIC_5168050,D:\YJ-Agent\data\paired_dataset\light\ISIC_5168050.jpg,0,light,isic2020,0.4880000000000001
ITB-Edge,ISIC_1266424,D:\YJ-Agent\data\paired_dataset\light\ISIC_1266424.jpg,0,light,isic2020,0.5425000000000001
ITB-Edge,ISIC_6573514,D:\YJ-Agent\data\paired_dataset\light\ISIC_6573514.jpg,0,light,isic2020,0.48592
ITB-Edge,ISIC_5122173,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5122173.jpg,0,medium,isic2020,0.49562000000000006
ITB-Edge,ISIC_7438349,D:\YJ-Agent\data\paired_dataset\medium\ISIC_7438349.jpg,0,medium,isic2020,0.509
ITB-Edge,ISIC_7441567,D:\YJ-Agent\data\paired_dataset\light\ISIC_7441567.jpg,0,light,isic2020,0.5458200000000001
ITB-Edge,ISIC_7786379,D:\YJ-Agent\data\paired_dataset\light\ISIC_7786379.jpg,0,light,isic2020,0.5423
ITB-Edge,ISIC_1119559,D:\YJ-Agent\data\paired_dataset\light\ISIC_1119559.jpg,0,light,isic2020,0.47309999999999997
ITB-Edge,ISIC_0713368,D:\YJ-Agent\data\paired_dataset\light\ISIC_0713368.jpg,0,light,isic2020,0.42993999999999993
ITB-Edge,ISIC_0363695,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0363695.jpg,0,medium,isic2020,0.43914
ITB-Edge,ISIC_8070074,D:\YJ-Agent\data\paired_dataset\medium\ISIC_8070074.jpg,0,medium,isic2020,0.54302
ITB-Edge,ISIC_8577970,D:\YJ-Agent\data\paired_dataset\light\ISIC_8577970.jpg,0,light,isic2020,0.492
ITB-Edge,ISIC_1651723,D:\YJ-Agent\data\paired_dataset\light\ISIC_1651723.jpg,0,light,isic2020,0.53636
ITB-Edge,ISIC_1290184,D:\YJ-Agent\data\paired_dataset\light\ISIC_1290184.jpg,0,light,isic2020,0.5085
ITB-Edge,ISIC_5432721,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5432721.jpg,0,medium,isic2020,0.44094
ITB-Edge,ISIC_1461507,D:\YJ-Agent\data\paired_dataset\light\ISIC_1461507.jpg,0,light,isic2020,0.5449200000000001
ITB-Edge,ISIC_3894289,D:\YJ-Agent\data\paired_dataset\medium\ISIC_3894289.jpg,0,medium,isic2020,0.52236
ITB-Edge,ISIC_9099529,D:\YJ-Agent\data\paired_dataset\medium\ISIC_9099529.jpg,0,medium,isic2020,0.44475999999999993
ITB-Edge,ISIC_5602924,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5602924.jpg,0,medium,isic2020,0.44664000000000004
ITB-Edge,ISIC_9115855,D:\YJ-Agent\data\paired_dataset\light\ISIC_9115855.jpg,0,light,isic2020,0.48694
ITB-Edge,ISIC_1147795,D:\YJ-Agent\data\paired_dataset\medium\ISIC_1147795.jpg,0,medium,isic2020,0.41425999999999996
ITB-Edge,ISIC_4297655,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4297655.jpg,0,medium,isic2020,0.43632
ITB-Edge,ISIC_4887403,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4887403.jpg,0,medium,isic2020,0.43529999999999996
ITB-Edge,ISIC_8909545,D:\YJ-Agent\data\paired_dataset\medium\ISIC_8909545.jpg,0,medium,isic2020,0.47587999999999997
ITB-Edge,ISIC_8669004,D:\YJ-Agent\data\paired_dataset\light\ISIC_8669004.jpg,0,light,isic2020,0.46376000000000006
ITB-Edge,ISIC_5865498,D:\YJ-Agent\data\paired_dataset\light\ISIC_5865498.jpg,0,light,isic2020,0.51124
ITB-Edge,ISIC_7495371,D:\YJ-Agent\data\paired_dataset\medium\ISIC_7495371.jpg,0,medium,isic2020,0.48246
ITB-Edge,ISIC_9435927,D:\YJ-Agent\data\paired_dataset\light\ISIC_9435927.jpg,0,light,isic2020,0.5067999999999999
ITB-Edge,ISIC_0737354,D:\YJ-Agent\data\paired_dataset\light\ISIC_0737354.jpg,0,light,isic2020,0.48061999999999994
ITB-Edge,ISIC_9828800,D:\YJ-Agent\data\paired_dataset\light\ISIC_9828800.jpg,0,light,isic2020,0.4570600000000001
ITB-Edge,ISIC_6985996,D:\YJ-Agent\data\paired_dataset\medium\ISIC_6985996.jpg,0,medium,isic2020,0.4957
ITB-Edge,ISIC_6707991,D:\YJ-Agent\data\paired_dataset\light\ISIC_6707991.jpg,0,light,isic2020,0.46264000000000005
ITB-Edge,ISIC_9725585,D:\YJ-Agent\data\paired_dataset\medium\ISIC_9725585.jpg,0,medium,isic2020,0.441
ITB-Edge,ISIC_5257429,D:\YJ-Agent\data\paired_dataset\light\ISIC_5257429.jpg,0,light,isic2020,0.4609599999999999
ITB-Edge,ISIC_0374954,D:\YJ-Agent\data\paired_dataset\light\ISIC_0374954.jpg,0,light,isic2020,0.5442
ITB-Edge,ISIC_2536779,D:\YJ-Agent\data\paired_dataset\medium\ISIC_2536779.jpg,0,medium,isic2020,0.47856000000000004
ITB-Edge,ISIC_0828069,D:\YJ-Agent\data\paired_dataset\light\ISIC_0828069.jpg,0,light,isic2020,0.5356799999999999
ITB-Edge,ISIC_8686962,D:\YJ-Agent\data\paired_dataset\medium\ISIC_8686962.jpg,0,medium,isic2020,0.43979999999999997
ITB-Edge,ISIC_5687865,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5687865.jpg,0,medium,isic2020,0.49924
ITB-Edge,ISIC_9879693,D:\YJ-Agent\data\paired_dataset\light\ISIC_9879693.jpg,0,light,isic2020,0.48751999999999995
ITB-Edge,ISIC_0741694,D:\YJ-Agent\data\paired_dataset\light\ISIC_0741694.jpg,0,light,isic2020,0.4282
ITB-Edge,ISIC_3378691,D:\YJ-Agent\data\paired_dataset\light\ISIC_3378691.jpg,0,light,isic2020,0.50598
ITB-Edge,ISIC_8219342,D:\YJ-Agent\data\paired_dataset\medium\ISIC_8219342.jpg,0,medium,isic2020,0.45094
ITB-Edge,ISIC_5393557,D:\YJ-Agent\data\paired_dataset\light\ISIC_5393557.jpg,0,light,isic2020,0.47846
ITB-Edge,ISIC_5271116,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5271116.jpg,0,medium,isic2020,0.43022
ITB-Edge,ISIC_5413630,D:\YJ-Agent\data\paired_dataset\light\ISIC_5413630.jpg,0,light,isic2020,0.52136
ITB-Edge,ISIC_7290085,D:\YJ-Agent\data\paired_dataset\medium\ISIC_7290085.jpg,0,medium,isic2020,0.5245599999999999
ITB-Edge,ISIC_8580834,D:\YJ-Agent\data\paired_dataset\light\ISIC_8580834.jpg,0,light,isic2020,0.54562
ITB-Edge,ISIC_8616723,D:\YJ-Agent\data\paired_dataset\medium\ISIC_8616723.jpg,0,medium,isic2020,0.54782
ITB-Edge,ISIC_5430554,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5430554.jpg,0,medium,isic2020,0.43023999999999996
ITB-Edge,ISIC_0612291,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0612291.jpg,0,medium,isic2020,0.5177599999999999
ITB-Edge,ISIC_3347362,D:\YJ-Agent\data\paired_dataset\medium\ISIC_3347362.jpg,0,medium,isic2020,0.42066
ITB-Edge,ISIC_6260129,D:\YJ-Agent\data\paired_dataset\light\ISIC_6260129.jpg,0,light,isic2020,0.5269
ITB-Edge,ISIC_9414574,D:\YJ-Agent\data\paired_dataset\medium\ISIC_9414574.jpg,0,medium,isic2020,0.5256399999999999
ITB-Edge,ISIC_9289739,D:\YJ-Agent\data\paired_dataset\light\ISIC_9289739.jpg,0,light,isic2020,0.46436
ITB-Edge,ISIC_9810094,D:\YJ-Agent\data\paired_dataset\light\ISIC_9810094.jpg,0,light,isic2020,0.48636
ITB-Edge,ISIC_9479460,D:\YJ-Agent\data\paired_dataset\light\ISIC_9479460.jpg,0,light,isic2020,0.47348
ITB-Edge,ISIC_7818429,D:\YJ-Agent\data\paired_dataset\light\ISIC_7818429.jpg,0,light,isic2020,0.5386599999999999
ITB-Edge,ISIC_0319491,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0319491.jpg,0,medium,isic2020,0.5421799999999999
ITB-Edge,ISIC_7076710,D:\YJ-Agent\data\paired_dataset\light\ISIC_7076710.jpg,0,light,isic2020,0.45444000000000007
ITB-Edge,ISIC_5193576,D:\YJ-Agent\data\paired_dataset\light\ISIC_5193576.jpg,0,light,isic2020,0.50702
ITB-Edge,ISIC_2568066,D:\YJ-Agent\data\paired_dataset\light\ISIC_2568066.jpg,0,light,isic2020,0.5151999999999999
ITB-Edge,ISIC_9104843,D:\YJ-Agent\data\paired_dataset\light\ISIC_9104843.jpg,0,light,isic2020,0.47985999999999995
ITB-Edge,ISIC_9747704,D:\YJ-Agent\data\paired_dataset\light\ISIC_9747704.jpg,0,light,isic2020,0.49656
ITB-Edge,ISIC_0313067,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0313067.jpg,0,medium,isic2020,0.46744
ITB-Edge,ISIC_3077696,D:\YJ-Agent\data\paired_dataset\medium\ISIC_3077696.jpg,0,medium,isic2020,0.47568
ITB-Edge,ISIC_0970069,D:\YJ-Agent\data\paired_dataset\medium\ISIC_0970069.jpg,0,medium,isic2020,0.48766
ITB-Edge,ISIC_9356120,D:\YJ-Agent\data\paired_dataset\light\ISIC_9356120.jpg,0,light,isic2020,0.48554
ITB-Edge,ISIC_6366677,D:\YJ-Agent\data\paired_dataset\medium\ISIC_6366677.jpg,0,medium,isic2020,0.44727999999999996
ITB-Edge,ISIC_5887545,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5887545.jpg,0,medium,isic2020,0.5458799999999999
ITB-Edge,ISIC_9117148,D:\YJ-Agent\data\paired_dataset\light\ISIC_9117148.jpg,0,light,isic2020,0.54426
ITB-Edge,ISIC_2200924,D:\YJ-Agent\data\paired_dataset\medium\ISIC_2200924.jpg,0,medium,isic2020,0.5084200000000001
ITB-Edge,ISIC_3178212,D:\YJ-Agent\data\paired_dataset\medium\ISIC_3178212.jpg,0,medium,isic2020,0.52344
ITB-Edge,ISIC_5004716,D:\YJ-Agent\data\paired_dataset\light\ISIC_5004716.jpg,0,light,isic2020,0.4388599999999999
ITB-Edge,ISIC_0152823,D:\YJ-Agent\data\paired_dataset\light\ISIC_0152823.jpg,0,light,isic2020,0.45992
ITB-Edge,ISIC_4943389,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4943389.jpg,0,medium,isic2020,0.44387999999999994
ITB-Edge,ISIC_2017991,D:\YJ-Agent\data\paired_dataset\medium\ISIC_2017991.jpg,0,medium,isic2020,0.4337
ITB-Edge,ISIC_5047172,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5047172.jpg,0,medium,isic2020,0.49678000000000005
ITB-Edge,ISIC_9424787,D:\YJ-Agent\data\paired_dataset\light\ISIC_9424787.jpg,0,light,isic2020,0.4138
ITB-Edge,ISIC_7807526,D:\YJ-Agent\data\paired_dataset\light\ISIC_7807526.jpg,0,light,isic2020,0.43598
ITB-Edge,ISIC_0015719,D:\YJ-Agent\data\paired_dataset\light\ISIC_0015719.jpg,0,light,isic2020,0.43108
ITB-Edge,ISIC_3480565,D:\YJ-Agent\data\paired_dataset\medium\ISIC_3480565.jpg,0,medium,isic2020,0.54816
ITB-Edge,ISIC_5781908,D:\YJ-Agent\data\paired_dataset\medium\ISIC_5781908.jpg,0,medium,isic2020,0.52638
ITB-Edge,ISIC_8164676,D:\YJ-Agent\data\paired_dataset\light\ISIC_8164676.jpg,0,light,isic2020,0.50954
ITB-Edge,ISIC_4724660,D:\YJ-Agent\data\paired_dataset\medium\ISIC_4724660.jpg,0,medium,isic2020,0.51374
ITB-Diverse,a11dc58bdaadd53a9b667d8f0eda1098,D:\YJ-Agent\data\raw\fitzpatrick17k\images\a11dc58bdaadd53a9b667d8f0eda1098.jpg,0,original,fitzpatrick17k,0.5405
ITB-Diverse,cd3b917ca712c7e6561637b1dab4ed96,D:\YJ-Agent\data\raw\fitzpatrick17k\images\cd3b917ca712c7e6561637b1dab4ed96.jpg,0,original,fitzpatrick17k,0.33356
