bb_idx,nettepi_Comb,nettepi_Rank,nettepi_score,pending_DTU_consent
16885,0.025,50.0,0.025,True
16886,,,,True
16887,,,,True
16888,,,,True
16889,0.023,50.0,0.023,True
16890,0.007,50.0,0.007,True
16891,,,,True
16892,,,,True
16893,,,,True
16894,0.059,50.0,0.059,True
16895,-0.008,50.0,-0.008,True
16896,,,,True
16897,,,,True
16898,,,,True
16899,-0.029,50.0,-0.029,True
16900,0.003,50.0,0.003,True
16901,,,,True
16902,,,,True
16903,,,,True
16904,-0.02,50.0,-0.02,True
16905,-0.015,50.0,-0.015,True
16906,,,,True
16907,,,,True
16908,,,,True
16909,0.104,15.0,0.104,True
16910,0.042,50.0,0.042,True
16911,,,,True
16912,,,,True
16913,,,,True
16914,0.051,50.0,0.051,True
16915,0.019,50.0,0.019,True
16916,,,,True
16917,,,,True
16918,,,,True
16919,0.356,1.5,0.356,True
16920,0.016,50.0,0.016,True
16921,,,,True
16922,,,,True
16923,,,,True
16924,-0.007,50.0,-0.007,True
16925,-0.01,50.0,-0.01,True
16926,,,,True
16927,,,,True
16928,,,,True
16929,-0.02,50.0,-0.02,True
16930,0.136,7.0,0.136,True
16931,,,,True
16932,,,,True
16933,,,,True
16934,,,,True
16935,,,,True
16936,,,,True
16937,,,,True
16938,,,,True
16939,,,,True
16940,,,,True
16941,,,,True
16942,,,,True
16943,,,,True
16944,,,,True
16945,,,,True
16946,,,,True
16947,,,,True
16948,,,,True
16949,,,,True
16950,,,,True
16951,,,,True
16952,,,,True
16953,,,,True
16954,,,,True
16955,,,,True
16956,,,,True
16957,,,,True
16958,,,,True
16959,,,,True
16960,,,,True
16961,,,,True
16962,,,,True
16963,,,,True
16964,,,,True
16965,,,,True
16966,,,,True
16967,,,,True
16968,,,,True
16969,,,,True
16970,,,,True
16971,,,,True
16972,,,,True
16973,,,,True
16974,,,,True
16975,,,,True
16976,,,,True
16977,,,,True
16978,,,,True
16979,0.095,15.0,0.095,True
16980,0.064,32.0,0.064,True
16981,,,,True
16982,,,,True
16983,,,,True
16984,0.076,32.0,0.076,True
16985,0.062,32.0,0.062,True
16986,,,,True
16987,,,,True
16988,,,,True
16989,0.092,15.0,0.092,True
16990,0.068,32.0,0.068,True
16991,,,,True
16992,,,,True
16993,,,,True
16994,0.049,50.0,0.049,True
16995,0.053,50.0,0.053,True
16996,,,,True
16997,,,,True
16998,,,,True
16999,0.079,20.0,0.079,True
17000,0.063,32.0,0.063,True
17001,,,,True
17002,,,,True
17003,,,,True
17004,0.043,50.0,0.043,True
17005,0.045,50.0,0.045,True
17006,,,,True
17007,,,,True
17008,,,,True
17009,0.048,50.0,0.048,True
17010,0.078,20.0,0.078,True
17011,,,,True
17012,,,,True
17013,,,,True
17014,0.044,50.0,0.044,True
17015,0.045,50.0,0.045,True
17016,,,,True
17017,,,,True
17018,,,,True
17019,0.033,50.0,0.033,True
17020,0.033,50.0,0.033,True
17021,,,,True
17022,,,,True
17023,,,,True
17024,0.04,50.0,0.04,True
17025,0.039,50.0,0.039,True
17026,,,,True
17027,,,,True
17028,,,,True
17029,0.071,32.0,0.071,True
17030,0.058,50.0,0.058,True
17031,,,,True
17032,,,,True
17033,,,,True
17034,0.053,50.0,0.053,True
17035,0.085,15.0,0.085,True
17036,,,,True
17037,,,,True
17038,,,,True
17039,0.072,32.0,0.072,True
17040,0.034,50.0,0.034,True
17041,,,,True
17042,,,,True
17043,,,,True
17044,0.019,50.0,0.019,True
17045,0.022,50.0,0.022,True
17046,,,,True
17047,,,,True
17048,,,,True
17049,0.017,50.0,0.017,True
17050,0.036,50.0,0.036,True
17051,,,,True
17052,,,,True
17053,,,,True
17054,0.03,50.0,0.03,True
17055,0.034,50.0,0.034,True
17056,,,,True
17057,,,,True
17058,,,,True
17059,0.023,50.0,0.023,True
17060,0.019,50.0,0.019,True
17061,,,,True
17062,,,,True
17063,,,,True
17064,0.098,15.0,0.098,True
17065,0.043,50.0,0.043,True
17066,,,,True
17067,,,,True
17068,,,,True
17069,0.025,50.0,0.025,True
17070,0.041,50.0,0.041,True
17071,,,,True
17072,,,,True
17073,,,,True
17074,0.024,50.0,0.024,True
17075,0.07,32.0,0.07,True
17076,,,,True
17077,,,,True
17078,,,,True
17079,0.344,2.0,0.344,True
17080,0.017,50.0,0.017,True
17081,,,,True
17082,,,,True
17083,,,,True
17084,0.11,15.0,0.11,True
17085,0.076,20.0,0.076,True
17086,,,,True
17087,,,,True
17088,,,,True
17089,0.136,8.0,0.136,True
17090,0.063,32.0,0.063,True
17091,,,,True
17092,,,,True
17093,,,,True
17094,0.054,50.0,0.054,True
17095,0.054,50.0,0.054,True
17096,,,,True
17097,,,,True
17098,,,,True
17099,0.068,32.0,0.068,True
17100,0.086,15.0,0.086,True
17101,,,,True
17102,,,,True
17103,,,,True
17104,0.073,32.0,0.073,True
17105,0.064,32.0,0.064,True
17106,,,,True
17107,,,,True
17108,,,,True
17109,0.046,50.0,0.046,True
17110,0.063,32.0,0.063,True
17111,,,,True
17112,,,,True
17113,,,,True
17114,0.042,50.0,0.042,True
17115,0.046,50.0,0.046,True
17116,,,,True
17117,,,,True
17118,,,,True
17119,0.042,50.0,0.042,True
17120,0.049,50.0,0.049,True
17121,,,,True
17122,,,,True
17123,,,,True
17124,0.038,50.0,0.038,True
17125,0.041,50.0,0.041,True
17126,,,,True
17127,,,,True
17128,,,,True
17129,0.066,32.0,0.066,True
17130,0.05,50.0,0.05,True
17131,,,,True
17132,,,,True
17133,,,,True
17134,0.043,50.0,0.043,True
17135,0.043,50.0,0.043,True
17136,,,,True
17137,,,,True
17138,,,,True
17139,0.451,0.8,0.451,True
17140,0.09,15.0,0.09,True
17141,,,,True
17142,,,,True
17143,,,,True
17144,0.021,50.0,0.021,True
17145,0.021,50.0,0.021,True
17146,,,,True
17147,,,,True
17148,,,,True
17149,0.023,50.0,0.023,True
17150,0.059,50.0,0.059,True
17151,,,,True
17152,,,,True
17153,,,,True
17154,0.02,50.0,0.02,True
17155,0.028,50.0,0.028,True
17156,,,,True
17157,,,,True
17158,,,,True
17159,0.03,50.0,0.03,True
17160,0.021,50.0,0.021,True
17161,,,,True
17162,,,,True
17163,,,,True
17164,0.08,20.0,0.08,True
17165,0.024,50.0,0.024,True
17166,,,,True
17167,,,,True
17168,,,,True
17169,0.031,50.0,0.031,True
17170,0.037,50.0,0.037,True
17171,,,,True
17172,,,,True
17173,,,,True
17174,0.02,50.0,0.02,True
17175,0.026,50.0,0.026,True
17176,,,,True
17177,,,,True
17178,,,,True
17179,0.107,15.0,0.107,True
17180,0.052,50.0,0.052,True
17181,,,,True
17182,,,,True
17183,,,,True
17184,0.232,4.0,0.232,True
17185,0.062,32.0,0.062,True
17186,,,,True
17187,,,,True
17188,,,,True
17189,0.054,50.0,0.054,True
17190,0.047,50.0,0.047,True
17191,,,,True
17192,,,,True
17193,,,,True
17194,0.061,50.0,0.061,True
17195,0.058,50.0,0.058,True
17196,,,,True
17197,,,,True
17198,,,,True
17199,0.06,50.0,0.06,True
17200,0.059,50.0,0.059,True
17201,,,,True
17202,,,,True
17203,,,,True
17204,0.075,32.0,0.075,True
17205,0.084,20.0,0.084,True
17206,,,,True
17207,,,,True
17208,,,,True
17209,0.033,50.0,0.033,True
17210,0.032,50.0,0.032,True
17211,,,,True
17212,,,,True
17213,,,,True
17214,0.032,50.0,0.032,True
17215,0.037,50.0,0.037,True
17216,,,,True
17217,,,,True
17218,,,,True
17219,0.044,50.0,0.044,True
17220,0.049,50.0,0.049,True
17221,,,,True
17222,,,,True
17223,,,,True
17224,0.046,50.0,0.046,True
17225,0.045,50.0,0.045,True
17226,,,,True
17227,,,,True
17228,,,,True
17229,0.028,50.0,0.028,True
17230,0.026,50.0,0.026,True
17231,,,,True
17232,,,,True
17233,,,,True
17234,0.235,4.0,0.235,True
17235,0.038,50.0,0.038,True
17236,,,,True
17237,,,,True
17238,,,,True
17239,0.037,50.0,0.037,True
17240,0.061,32.0,0.061,True
17241,,,,True
17242,,,,True
17243,,,,True
17244,0.021,50.0,0.021,True
17245,0.042,50.0,0.042,True
17246,,,,True
17247,,,,True
17248,,,,True
17249,0.019,50.0,0.019,True
17250,0.047,50.0,0.047,True
17251,,,,True
17252,,,,True
17253,,,,True
17254,0.017,50.0,0.017,True
17255,0.015,50.0,0.015,True
17256,,,,True
17257,,,,True
17258,,,,True
17259,0.164,6.0,0.164,True
17260,0.022,50.0,0.022,True
17261,,,,True
17262,,,,True
17263,,,,True
17264,0.013,50.0,0.013,True
17265,0.013,50.0,0.013,True
17266,,,,True
17267,,,,True
17268,,,,True
17269,0.016,50.0,0.016,True
17270,0.019,50.0,0.019,True
17271,,,,True
17272,,,,True
17273,,,,True
17274,0.043,50.0,0.043,True
17275,0.02,50.0,0.02,True
17276,,,,True
17277,,,,True
17278,,,,True
17279,0.076,32.0,0.076,True
17280,0.06,32.0,0.06,True
17281,,,,True
17282,,,,True
17283,,,,True
17284,0.07,32.0,0.07,True
17285,0.066,32.0,0.066,True
17286,,,,True
17287,,,,True
17288,,,,True
17289,0.06,50.0,0.06,True
17290,0.068,32.0,0.068,True
17291,,,,True
17292,,,,True
17293,,,,True
17294,0.066,32.0,0.066,True
17295,0.125,8.0,0.125,True
17296,,,,True
17297,,,,True
17298,,,,True
17299,0.069,32.0,0.069,True
17300,0.056,50.0,0.056,True
17301,,,,True
17302,,,,True
17303,,,,True
17304,0.034,50.0,0.034,True
17305,0.04,50.0,0.04,True
17306,,,,True
17307,,,,True
17308,,,,True
17309,0.039,50.0,0.039,True
17310,0.05,50.0,0.05,True
17311,,,,True
17312,,,,True
17313,,,,True
17314,0.091,20.0,0.091,True
17315,0.068,32.0,0.068,True
17316,,,,True
17317,,,,True
17318,,,,True
17319,0.038,50.0,0.038,True
17320,0.033,50.0,0.033,True
17321,,,,True
17322,,,,True
17323,,,,True
17324,0.151,7.0,0.151,True
17325,0.035,50.0,0.035,True
17326,,,,True
17327,,,,True
17328,,,,True
17329,0.035,50.0,0.035,True
17330,0.032,50.0,0.032,True
17331,,,,True
17332,,,,True
17333,,,,True
17334,0.048,50.0,0.048,True
17335,0.352,2.0,0.352,True
17336,,,,True
17337,,,,True
17338,,,,True
17339,0.028,50.0,0.028,True
17340,0.047,50.0,0.047,True
17341,,,,True
17342,,,,True
17343,,,,True
17344,0.026,50.0,0.026,True
17345,0.031,50.0,0.031,True
17346,,,,True
17347,,,,True
17348,,,,True
17349,0.038,50.0,0.038,True
17350,0.023,50.0,0.023,True
17351,,,,True
17352,,,,True
17353,,,,True
17354,0.03,50.0,0.03,True
17355,0.024,50.0,0.024,True
17356,,,,True
17357,,,,True
17358,,,,True
17359,0.011,50.0,0.011,True
17360,0.009,50.0,0.009,True
17361,,,,True
17362,,,,True
17363,,,,True
17364,0.086,20.0,0.086,True
17365,0.025,50.0,0.025,True
17366,,,,True
17367,,,,True
17368,,,,True
17369,,,,True
17370,,,,True
17371,,,,True
17372,,,,True
17373,,,,True
17374,,,,True
17375,,,,True
17376,,,,True
17377,,,,True
17378,,,,True
17379,,,,True
17380,,,,True
17381,,,,True
17382,,,,True
17383,,,,True
17384,,,,True
17385,,,,True
17386,,,,True
17387,,,,True
17388,,,,True
17389,,,,True
17390,,,,True
17391,,,,True
17392,,,,True
17393,,,,True
17394,,,,True
17395,,,,True
17396,,,,True
17397,,,,True
17398,,,,True
17399,,,,True
17400,,,,True
17401,,,,True
17402,,,,True
17403,,,,True
17404,,,,True
17405,,,,True
17406,,,,True
17407,,,,True
17408,,,,True
17409,,,,True
17410,,,,True
17411,,,,True
17412,,,,True
17413,,,,True
17414,,,,True
17415,,,,True
17416,,,,True
17417,,,,True
17418,,,,True
17419,,,,True
17420,,,,True
17421,,,,True
17422,,,,True
17423,,,,True
17424,,,,True
17425,,,,True
17426,,,,True
17427,,,,True
17428,,,,True
17429,,,,True
17430,,,,True
17431,,,,True
17432,,,,True
17433,,,,True
17434,,,,True
17435,,,,True
17436,,,,True
17437,,,,True
17438,,,,True
17439,,,,True
17440,,,,True
17441,,,,True
17442,,,,True
17443,,,,True
17444,,,,True
17445,,,,True
17446,,,,True
17447,,,,True
17448,,,,True
17449,,,,True
17450,,,,True
17451,,,,True
17452,,,,True
17453,,,,True
17454,,,,True
17455,,,,True
17456,,,,True
17457,,,,True
17458,,,,True
17459,,,,True
17460,,,,True
17461,,,,True
17462,,,,True
17463,,,,True
17464,,,,True
17465,,,,True
17466,,,,True
17467,,,,True
17468,,,,True
17469,,,,True
17470,,,,True
17471,,,,True
17472,,,,True
17473,,,,True
17474,,,,True
17475,,,,True
17476,,,,True
17477,,,,True
17478,,,,True
17479,,,,True
17480,,,,True
17481,,,,True
17482,,,,True
17483,,,,True
17484,,,,True
17485,,,,True
17486,,,,True
17487,,,,True
17488,,,,True
17489,,,,True
17490,,,,True
17491,,,,True
17492,,,,True
17493,,,,True
17494,,,,True
17495,,,,True
17496,,,,True
17497,,,,True
17498,,,,True
17499,,,,True
17500,,,,True
17501,,,,True
17502,,,,True
17503,,,,True
17504,,,,True
17505,,,,True
17506,,,,True
17507,,,,True
17508,,,,True
17509,,,,True
17510,,,,True
17511,,,,True
17512,,,,True
17513,,,,True
17514,,,,True
17515,,,,True
17516,,,,True
17517,,,,True
17518,,,,True
17519,,,,True
17520,,,,True
17521,,,,True
17522,,,,True
17523,,,,True
17524,,,,True
17525,,,,True
17526,,,,True
17527,,,,True
17528,,,,True
17529,,,,True
17530,,,,True
17531,,,,True
17532,,,,True
17533,,,,True
17534,,,,True
17535,,,,True
17536,,,,True
17537,,,,True
17538,,,,True
17539,,,,True
17540,,,,True
17541,,,,True
17542,,,,True
17543,,,,True
17544,,,,True
17545,,,,True
17546,,,,True
17547,,,,True
17548,,,,True
17549,,,,True
17550,,,,True
17551,,,,True
17552,,,,True
17553,,,,True
17554,,,,True
17555,,,,True
17556,,,,True
17557,,,,True
17558,,,,True
17559,,,,True
17560,,,,True
17561,,,,True
17562,,,,True
17563,,,,True
17564,,,,True
17565,,,,True
17566,,,,True
17567,,,,True
17568,,,,True
17569,,,,True
17570,,,,True
17571,,,,True
17572,,,,True
17573,,,,True
17574,,,,True
17575,,,,True
17576,,,,True
17577,,,,True
17578,,,,True
17579,,,,True
17580,,,,True
17581,,,,True
17582,,,,True
17583,,,,True
17584,,,,True
17585,,,,True
17586,,,,True
17587,,,,True
17588,,,,True
17589,,,,True
17590,,,,True
17591,,,,True
17592,,,,True
17593,,,,True
17594,,,,True
17595,,,,True
17596,,,,True
17597,,,,True
17598,,,,True
17599,,,,True
17600,,,,True
17601,,,,True
17602,,,,True
17603,,,,True
17604,,,,True
17605,,,,True
17606,,,,True
17607,,,,True
17608,,,,True
17609,-0.014,50.0,-0.014,True
17610,-0.021,50.0,-0.021,True
17611,,,,True
17612,,,,True
17613,,,,True
17614,0.011,50.0,0.011,True
17615,0.081,20.0,0.081,True
17616,,,,True
17617,,,,True
17618,,,,True
17619,0.06,50.0,0.06,True
17620,0.049,50.0,0.049,True
17621,,,,True
17622,,,,True
17623,,,,True
17624,0.062,32.0,0.062,True
17625,0.091,15.0,0.091,True
17626,,,,True
17627,,,,True
17628,,,,True
17629,0.064,32.0,0.064,True
17630,0.068,32.0,0.068,True
17631,,,,True
17632,,,,True
17633,,,,True
17634,0.06,50.0,0.06,True
17635,0.081,20.0,0.081,True
17636,,,,True
17637,,,,True
17638,,,,True
17639,0.042,50.0,0.042,True
17640,0.316,2.0,0.316,True
17641,,,,True
17642,,,,True
17643,,,,True
17644,0.038,50.0,0.038,True
17645,0.061,32.0,0.061,True
17646,,,,True
17647,,,,True
17648,,,,True
17649,0.095,15.0,0.095,True
17650,0.069,32.0,0.069,True
17651,,,,True
17652,,,,True
17653,,,,True
17654,0.026,50.0,0.026,True
17655,0.013,50.0,0.013,True
17656,,,,True
17657,,,,True
17658,,,,True
17659,0.443,0.8,0.443,True
17660,0.017,50.0,0.017,True
17661,,,,True
17662,,,,True
17663,,,,True
17664,0.164,6.0,0.164,True
17665,0.026,50.0,0.026,True
17666,,,,True
17667,,,,True
17668,,,,True
17669,-0.002,50.0,-0.002,True
17670,0.004,50.0,0.004,True
17671,,,,True
17672,,,,True
17673,,,,True
17674,0.017,50.0,0.017,True
17675,0.03,50.0,0.03,True
17676,,,,True
17677,,,,True
17678,,,,True
17679,0.102,15.0,0.102,True
17680,0.06,32.0,0.06,True
17681,,,,True
17682,,,,True
17683,,,,True
17684,0.061,50.0,0.061,True
17685,0.089,15.0,0.089,True
17686,,,,True
17687,,,,True
17688,,,,True
17689,0.12,10.0,0.12,True
17690,0.09,15.0,0.09,True
17691,,,,True
17692,,,,True
17693,,,,True
17694,0.057,50.0,0.057,True
17695,0.145,6.0,0.145,True
17696,,,,True
17697,,,,True
17698,,,,True
17699,0.033,50.0,0.033,True
17700,0.497,1.0,0.497,True
17701,,,,True
17702,,,,True
17703,,,,True
17704,0.049,50.0,0.049,True
17705,0.058,50.0,0.058,True
17706,,,,True
17707,,,,True
17708,,,,True
17709,0.072,32.0,0.072,True
17710,0.018,50.0,0.018,True
17711,,,,True
17712,,,,True
17713,,,,True
17714,0.109,15.0,0.109,True
17715,0.013,50.0,0.013,True
17716,,,,True
17717,,,,True
17718,,,,True
17719,0.605,0.15,0.605,True
17720,0.019,50.0,0.019,True
17721,,,,True
17722,,,,True
17723,,,,True
17724,-0.002,50.0,-0.002,True
17725,-0.003,50.0,-0.003,True
17726,,,,True
17727,,,,True
17728,,,,True
17729,0.018,50.0,0.018,True
17730,0.044,50.0,0.044,True
17731,,,,True
17732,,,,True
17733,,,,True
17734,0.078,20.0,0.078,True
17735,0.051,50.0,0.051,True
17736,,,,True
17737,,,,True
17738,,,,True
17739,0.13,9.0,0.13,True
17740,0.103,15.0,0.103,True
17741,,,,True
17742,,,,True
17743,,,,True
17744,0.075,32.0,0.075,True
17745,0.092,15.0,0.092,True
17746,,,,True
17747,,,,True
17748,,,,True
17749,0.038,50.0,0.038,True
17750,0.196,4.0,0.196,True
17751,,,,True
17752,,,,True
17753,,,,True
17754,0.029,50.0,0.029,True
17755,0.489,1.0,0.489,True
17756,,,,True
17757,,,,True
17758,,,,True
17759,0.032,50.0,0.032,True
17760,0.015,50.0,0.015,True
17761,,,,True
17762,,,,True
17763,,,,True
17764,0.397,1.5,0.397,True
17765,0.013,50.0,0.013,True
17766,,,,True
17767,,,,True
17768,,,,True
17769,0.273,3.0,0.273,True
17770,0.012,50.0,0.012,True
17771,,,,True
17772,,,,True
17773,,,,True
17774,0.021,50.0,0.021,True
17775,0.013,50.0,0.013,True
17776,,,,True
17777,,,,True
17778,,,,True
17779,0.02,50.0,0.02,True
17780,0.044,50.0,0.044,True
17781,,,,True
17782,,,,True
17783,,,,True
17784,0.308,2.0,0.308,True
17785,0.067,32.0,0.067,True
17786,,,,True
17787,,,,True
17788,,,,True
17789,0.075,32.0,0.075,True
17790,0.156,5.0,0.156,True
17791,,,,True
17792,,,,True
17793,,,,True
17794,0.063,32.0,0.063,True
17795,0.132,7.0,0.132,True
17796,,,,True
17797,,,,True
17798,,,,True
17799,0.041,50.0,0.041,True
17800,0.23,3.0,0.23,True
17801,,,,True
17802,,,,True
17803,,,,True
17804,0.036,50.0,0.036,True
17805,0.066,32.0,0.066,True
17806,,,,True
17807,,,,True
17808,,,,True
17809,0.109,15.0,0.109,True
17810,0.026,50.0,0.026,True
17811,,,,True
17812,,,,True
17813,,,,True
17814,0.484,0.8,0.484,True
17815,0.024,50.0,0.024,True
17816,,,,True
17817,,,,True
17818,,,,True
17819,,,,True
17820,,,,True
17821,,,,True
17822,,,,True
17823,,,,True
17824,,,,True
17825,,,,True
17826,,,,True
17827,,,,True
17828,,,,True
17829,,,,True
17830,,,,True
17831,,,,True
17832,,,,True
17833,,,,True
17834,,,,True
17835,,,,True
17836,,,,True
17837,,,,True
17838,,,,True
17839,,,,True
17840,,,,True
17841,,,,True
17842,,,,True
17843,,,,True
17844,,,,True
17845,,,,True
17846,,,,True
17847,,,,True
17848,,,,True
17849,,,,True
17850,,,,True
17851,,,,True
17852,,,,True
17853,,,,True
17854,,,,True
17855,,,,True
17856,,,,True
17857,,,,True
17858,,,,True
17859,,,,True
17860,,,,True
17861,,,,True
17862,,,,True
17863,,,,True
17864,,,,True
17865,,,,True
17866,,,,True
17867,,,,True
17868,,,,True
17869,,,,True
17870,,,,True
17871,,,,True
17872,,,,True
17873,,,,True
17874,,,,True
17875,,,,True
17876,,,,True
17877,,,,True
17878,,,,True
17879,,,,True
17880,,,,True
17881,,,,True
17882,,,,True
17883,,,,True
17884,,,,True
17885,,,,True
17886,,,,True
17887,,,,True
17888,,,,True
17889,,,,True
17890,,,,True
17891,,,,True
17892,,,,True
17893,,,,True
17894,,,,True
17895,,,,True
17896,,,,True
17897,,,,True
17898,,,,True
17899,,,,True
17900,,,,True
17901,,,,True
17902,,,,True
17903,,,,True
17904,,,,True
17905,,,,True
17906,,,,True
17907,,,,True
17908,,,,True
17909,,,,True
17910,,,,True
17911,,,,True
17912,,,,True
17913,,,,True
17914,,,,True
17915,,,,True
17916,,,,True
17917,,,,True
17918,,,,True
17919,,,,True
17920,,,,True
17921,,,,True
17922,,,,True
17923,,,,True
17924,0.037,50.0,0.037,True
17925,0.019,50.0,0.019,True
17926,,,,True
17927,,,,True
17928,,,,True
17929,0.071,32.0,0.071,True
17930,0.031,50.0,0.031,True
17931,,,,True
17932,,,,True
17933,,,,True
17934,0.086,20.0,0.086,True
17935,0.019,50.0,0.019,True
17936,,,,True
17937,,,,True
17938,,,,True
17939,0.039,50.0,0.039,True
17940,0.04,50.0,0.04,True
17941,,,,True
17942,,,,True
17943,,,,True
17944,0.021,50.0,0.021,True
17945,0.017,50.0,0.017,True
17946,,,,True
17947,,,,True
17948,,,,True
17949,0.037,50.0,0.037,True
17950,0.054,50.0,0.054,True
17951,,,,True
17952,,,,True
17953,,,,True
17954,0.044,50.0,0.044,True
17955,0.047,50.0,0.047,True
17956,,,,True
17957,,,,True
17958,,,,True
17959,0.064,32.0,0.064,True
17960,0.185,4.0,0.185,True
17961,,,,True
17962,,,,True
17963,,,,True
17964,0.049,50.0,0.049,True
17965,0.128,7.0,0.128,True
17966,,,,True
17967,,,,True
17968,,,,True
17969,0.062,32.0,0.062,True
17970,0.049,50.0,0.049,True
17971,,,,True
17972,,,,True
17973,,,,True
17974,0.033,50.0,0.033,True
17975,0.186,4.0,0.186,True
17976,,,,True
17977,,,,True
17978,,,,True
17979,0.038,50.0,0.038,True
17980,0.042,50.0,0.042,True
17981,,,,True
17982,,,,True
17983,,,,True
17984,0.033,50.0,0.033,True
17985,0.055,50.0,0.055,True
17986,,,,True
17987,,,,True
17988,,,,True
17989,0.045,50.0,0.045,True
17990,0.035,50.0,0.035,True
17991,,,,True
17992,,,,True
17993,,,,True
17994,0.05,50.0,0.05,True
17995,0.035,50.0,0.035,True
17996,,,,True
17997,,,,True
17998,,,,True
17999,0.044,50.0,0.044,True
18000,0.03,50.0,0.03,True
18001,,,,True
18002,,,,True
18003,,,,True
18004,0.02,50.0,0.02,True
18005,0.016,50.0,0.016,True
18006,,,,True
18007,,,,True
18008,,,,True
18009,0.199,5.0,0.199,True
18010,0.022,50.0,0.022,True
18011,,,,True
18012,,,,True
18013,,,,True
18014,0.046,50.0,0.046,True
18015,0.033,50.0,0.033,True
18016,,,,True
18017,,,,True
18018,,,,True
18019,0.033,50.0,0.033,True
18020,0.024,50.0,0.024,True
18021,,,,True
18022,,,,True
18023,,,,True
18024,0.029,50.0,0.029,True
18025,0.026,50.0,0.026,True
18026,,,,True
18027,,,,True
18028,,,,True
18029,0.039,50.0,0.039,True
18030,0.049,50.0,0.049,True
18031,,,,True
18032,,,,True
18033,,,,True
18034,0.055,50.0,0.055,True
18035,0.075,20.0,0.075,True
18036,,,,True
18037,,,,True
18038,,,,True
18039,0.066,32.0,0.066,True
18040,0.285,3.0,0.285,True
18041,,,,True
18042,,,,True
18043,,,,True
18044,0.045,50.0,0.045,True
18045,0.047,50.0,0.047,True
18046,,,,True
18047,,,,True
18048,,,,True
18049,0.073,32.0,0.073,True
18050,0.057,50.0,0.057,True
18051,,,,True
18052,,,,True
18053,,,,True
18054,0.039,50.0,0.039,True
18055,0.513,0.8,0.513,True
18056,,,,True
18057,,,,True
18058,,,,True
18059,0.037,50.0,0.037,True
18060,0.053,50.0,0.053,True
18061,,,,True
18062,,,,True
18063,,,,True
18064,0.036,50.0,0.036,True
18065,0.041,50.0,0.041,True
18066,,,,True
18067,,,,True
18068,,,,True
18069,0.037,50.0,0.037,True
18070,0.03,50.0,0.03,True
18071,,,,True
18072,,,,True
18073,,,,True
18074,0.204,5.0,0.204,True
18075,0.037,50.0,0.037,True
18076,,,,True
18077,,,,True
18078,,,,True
18079,0.059,50.0,0.059,True
18080,0.002,50.0,0.002,True
18081,,,,True
18082,,,,True
18083,,,,True
18084,0.055,50.0,0.055,True
18085,0.033,50.0,0.033,True
18086,,,,True
